fold,item,actual_category,guess_category,correct,bird_sim,building_sim,clothing_sim,fish_sim,fruit_sim,furniture_sim,invertebrate_sim,kitchen_sim,mammal_sim,musical_instrument_sim,plant_sim,reptile_sim,room_sim,tool_sim,toy_sim,UNKNOWN_sim,vegetable_sim,vehicle_sim,weapon_sim
0,pumpkin,vegetable,fruit,0,0.024,0.059,-0.006,0.002,0.292,0.035,0.019,0.039,0.057,0.020,0.024,0.009,0.015,0.012,0.095,0.107,0.155,0.062,0.005
0,chickadee,bird,bird,1,0.801,0.125,0.015,0.094,0.097,0.002,0.385,-0.007,0.269,0.027,0.048,0.117,-0.006,0.025,0.079,0.079,0.069,0.064,0.034
0,parka,clothing,clothing,1,0.022,0.081,0.183,0.003,-0.002,0.014,0.021,0.002,0.057,0.011,0.007,0.011,0.017,-0.004,0.000,0.008,-0.006,0.063,0.006
0,cork,UNKNOWN,furniture,0,-0.005,0.183,-0.002,-0.004,-0.001,0.199,0.010,0.010,0.036,0.063,0.007,0.008,0.023,0.081,0.108,0.076,0.007,0.051,0.051
0,python,reptile,reptile,1,0.037,0.054,0.093,0.057,-0.001,0.021,0.061,0.012,0.155,0.024,0.054,0.270,0.010,0.093,0.062,0.073,0.024,0.074,0.149
0,trombone,musical_instrument,musical_instrument,1,0.021,0.057,0.036,0.013,-0.003,0.016,0.026,0.012,0.044,0.705,0.026,0.040,0.011,0.039,0.026,0.038,0.004,0.100,0.064
0,corkscrew,kitchen,tool,0,-0.005,0.103,0.033,-0.004,-0.005,0.174,-0.007,0.396,-0.007,0.072,-0.006,-0.006,-0.004,0.434,0.175,0.199,-0.006,0.117,0.233
0,coin,UNKNOWN,UNKNOWN,1,0.005,0.136,0.048,0.033,0.133,0.195,0.065,0.311,0.017,0.087,-0.006,0.011,-0.005,0.342,0.408,0.424,0.071,0.089,0.160
0,goldfish,fish,fish,1,0.059,0.091,0.000,0.616,0.072,-0.002,0.186,-0.008,0.170,0.006,-0.007,0.268,-0.006,0.008,0.053,0.044,0.042,0.002,0.015
0,shed,building,building,1,0.009,0.416,0.007,0.047,0.035,0.370,0.093,0.100,0.026,0.079,-0.006,0.018,0.408,0.145,0.167,0.182,0.019,0.086,0.099
0,armour,weapon,tool,0,-0.005,0.078,0.063,-0.004,-0.006,0.124,-0.003,0.225,-0.005,0.063,-0.006,-0.006,-0.005,0.348,0.135,0.182,-0.006,0.094,0.204
0,crayon,toy,toy,1,0.002,-0.010,0.097,-0.005,-0.006,0.044,0.012,0.020,-0.006,-0.005,0.007,-0.007,-0.005,0.043,0.200,0.013,-0.007,0.008,-0.004
0,avocado,vegetable,fruit,0,0.016,-0.009,0.006,0.139,0.568,0.012,0.135,-0.007,0.009,-0.005,0.214,0.305,-0.005,-0.009,-0.008,0.116,0.540,0.011,-0.007
0,surfboard,vehicle,clothing,0,-0.004,0.073,0.169,0.067,-0.002,0.110,0.033,0.036,0.004,0.043,0.060,0.090,0.005,0.152,0.153,0.101,0.024,0.083,0.109
0,coat,clothing,clothing,1,-0.005,-0.001,0.567,0.007,-0.007,0.016,0.011,0.002,-0.007,0.008,0.016,0.027,-0.007,0.052,0.061,0.034,0.003,-0.001,0.043
0,rocket,vehicle,UNKNOWN,0,0.031,0.159,0.096,0.022,0.040,0.136,0.062,0.203,0.111,0.077,0.042,0.063,0.023,0.276,0.218,0.290,0.029,0.260,0.264
0,sandals,clothing,clothing,1,-0.007,-0.012,0.136,-0.005,-0.005,0.020,-0.002,0.017,0.010,-0.006,-0.002,-0.002,-0.006,0.014,0.045,0.032,-0.002,-0.007,0.015
0,bedroom,room,building,0,0.001,0.075,-0.005,0.018,0.012,0.035,0.045,-0.007,0.008,-0.001,-0.006,0.004,0.063,-0.002,0.015,0.010,0.005,-0.005,0.002
0,board_(black),furniture,reptile,0,0.062,0.023,0.021,-0.001,0.094,0.008,0.177,-0.005,0.090,0.068,0.185,0.270,0.005,0.007,-0.005,0.056,0.261,0.054,0.039
0,violin,musical_instrument,musical_instrument,1,-0.005,0.122,0.001,-0.004,-0.004,0.132,-0.001,0.003,0.009,0.612,-0.001,-0.001,0.014,0.048,0.132,0.036,-0.002,0.031,0.032
0,seagull,bird,bird,1,0.694,-0.012,-0.001,0.004,-0.005,0.004,0.201,0.007,0.067,0.021,0.038,0.017,-0.006,-0.012,-0.010,0.071,0.038,0.056,-0.009
0,stork,bird,bird,1,0.662,0.031,0.009,-0.001,-0.003,0.059,0.215,0.009,0.158,0.024,0.035,0.094,0.006,-0.008,-0.005,0.057,0.027,0.078,-0.001
0,perch,fish,fish,1,0.107,0.053,-0.004,0.755,0.086,-0.006,0.280,-0.009,0.222,0.001,-0.008,0.322,-0.006,0.001,0.030,0.110,0.146,-0.005,0.006
0,eggplant,vegetable,vegetable,1,0.022,-0.009,-0.009,0.196,0.146,-0.010,0.115,-0.008,0.014,-0.004,0.007,0.005,-0.004,-0.008,-0.007,0.095,0.595,-0.008,-0.007
0,plum,fruit,fruit,1,0.021,0.095,0.004,0.130,0.755,0.027,0.171,0.031,0.039,0.014,-0.008,0.026,-0.006,0.027,0.148,0.154,0.164,0.004,0.015
0,radio,UNKNOWN,UNKNOWN,1,-0.006,-0.009,-0.012,0.011,-0.007,0.003,-0.009,0.030,-0.009,0.004,-0.008,-0.008,-0.006,-0.006,-0.010,0.032,-0.008,-0.009,-0.009
0,parakeet,bird,bird,1,0.704,0.019,0.002,0.013,0.011,-0.004,0.167,-0.006,0.051,0.010,0.037,0.050,-0.006,0.003,0.040,0.011,0.001,0.039,0.010
0,whistle,UNKNOWN,tool,0,0.018,0.163,0.030,0.057,0.043,0.106,0.113,0.275,0.032,0.131,-0.008,0.022,-0.006,0.329,0.236,0.237,0.023,0.133,0.209
0,skateboard,toy,vehicle,0,-0.005,0.227,0.031,0.007,-0.004,0.207,0.007,0.016,0.016,0.070,0.014,0.023,0.023,0.150,0.298,0.065,0.003,0.643,0.103
0,hose,tool,reptile,0,-0.005,-0.000,0.131,0.029,0.106,0.048,0.056,0.079,0.000,0.028,0.194,0.285,-0.006,0.154,0.176,0.202,0.209,0.035,0.090
0,mixer,kitchen,kitchen,1,0.002,-0.009,-0.004,0.043,-0.005,0.104,-0.007,0.455,-0.007,0.049,-0.006,-0.006,-0.004,0.005,-0.007,0.008,-0.004,0.043,0.031
0,bow_(ribbon),clothing,clothing,1,0.001,0.008,0.151,0.008,0.062,0.037,0.057,0.011,-0.003,0.004,0.017,0.026,-0.004,0.078,0.093,0.041,0.027,0.022,0.028
0,tack,tool,weapon,0,0.019,0.158,0.131,0.071,0.054,0.084,0.151,0.152,0.042,0.043,-0.007,0.029,-0.005,0.303,0.190,0.178,0.033,0.053,0.317
0,veil,clothing,clothing,1,0.028,-0.010,0.097,-0.004,-0.002,0.004,0.029,0.010,0.041,0.033,0.031,-0.007,-0.005,-0.002,-0.008,0.058,0.042,0.011,0.002
0,elevator,room,vehicle,0,-0.006,0.083,0.055,0.003,-0.007,0.054,-0.009,0.098,-0.005,0.025,0.016,-0.008,0.048,0.090,0.045,0.047,-0.007,0.160,0.041
0,anchor,UNKNOWN,tool,0,0.009,0.117,0.028,-0.001,-0.005,0.143,0.008,0.228,0.027,0.063,0.000,0.002,0.007,0.357,0.142,0.184,-0.007,0.139,0.194
0,partridge,bird,bird,1,0.916,-0.009,-0.009,0.090,0.019,-0.011,0.252,-0.009,0.117,-0.005,-0.006,0.048,-0.005,-0.009,-0.008,0.025,0.050,0.038,-0.007
0,rake,tool,tool,1,-0.006,0.240,0.048,0.005,-0.006,0.296,0.002,0.235,-0.000,0.105,0.012,0.041,0.022,0.559,0.216,0.172,0.002,0.123,0.266
0,fence,building,furniture,0,0.009,0.302,0.017,-0.005,-0.005,0.359,-0.004,0.169,0.014,0.137,0.020,-0.007,0.031,0.288,0.213,0.205,0.019,0.139,0.168
0,peach,fruit,fruit,1,0.002,-0.011,0.002,0.057,0.706,0.029,0.035,0.025,-0.001,0.003,-0.007,-0.005,-0.006,0.004,0.076,0.106,0.118,-0.009,-0.009
0,thermometer,tool,toy,0,-0.005,-0.006,0.036,0.007,0.021,0.059,0.004,0.055,-0.004,0.009,0.015,0.025,-0.005,0.040,0.104,0.074,0.018,-0.000,0.023
0,fox,mammal,mammal,1,0.103,0.053,0.002,0.055,0.097,0.054,0.190,-0.005,0.688,-0.001,-0.008,0.279,-0.006,0.014,0.038,0.005,0.029,0.066,0.011
0,mackerel,fish,fish,1,0.058,-0.009,-0.009,0.832,0.014,-0.010,0.117,-0.008,0.068,-0.004,-0.006,0.210,-0.004,-0.009,-0.007,0.018,0.038,-0.008,-0.007
0,banana,fruit,fruit,1,0.025,-0.007,0.059,0.120,0.561,0.046,0.103,0.015,0.016,0.009,0.187,0.104,-0.005,0.045,0.063,0.164,0.219,0.049,0.023
0,salmon,fish,fish,1,0.110,-0.009,-0.009,0.843,0.049,-0.011,0.188,-0.009,0.174,-0.005,-0.006,0.266,-0.005,-0.009,-0.008,0.065,0.108,-0.009,-0.007
0,grenade,weapon,weapon,1,0.005,0.063,0.005,0.036,0.122,0.043,0.088,0.072,0.021,0.020,0.119,0.209,-0.006,0.080,0.178,0.164,0.181,0.031,0.320
0,fan_(appliance),furniture,kitchen,0,-0.005,0.012,-0.001,0.027,-0.006,0.058,-0.004,0.132,-0.008,0.024,-0.006,-0.007,0.011,0.074,0.031,0.038,-0.006,0.026,0.031
0,saxophone,musical_instrument,musical_instrument,1,-0.006,0.029,0.005,-0.005,-0.007,0.046,-0.008,0.093,-0.009,0.653,-0.007,-0.008,-0.006,0.125,0.072,0.081,-0.007,0.032,0.065
0,turtle,reptile,reptile,1,0.123,0.021,-0.000,0.271,0.058,0.047,0.271,-0.011,0.287,-0.003,0.095,0.581,-0.006,0.010,0.023,0.034,0.124,0.005,0.007
0,crab,invertebrate,invertebrate,1,0.066,0.051,0.002,0.332,0.176,0.028,0.371,-0.010,0.194,-0.002,-0.008,0.162,-0.006,0.010,0.038,0.105,0.172,0.015,0.001
0,finch,bird,bird,1,0.817,0.125,0.006,0.077,0.076,0.004,0.349,-0.005,0.086,0.008,0.019,0.069,-0.005,0.018,0.074,0.054,0.042,0.060,0.024
0,ship,vehicle,vehicle,1,0.036,0.161,-0.011,0.005,-0.002,0.078,0.035,0.010,0.092,0.039,0.012,0.019,0.035,0.025,0.067,0.040,-0.007,0.385,0.030
0,saddle,UNKNOWN,clothing,0,-0.005,-0.008,0.101,-0.004,-0.001,0.056,0.008,-0.005,0.031,-0.004,0.006,0.006,-0.004,0.015,0.058,0.043,0.005,-0.004,0.035
0,level,tool,tool,1,-0.005,0.091,-0.009,-0.004,-0.006,0.098,-0.007,0.009,-0.007,0.031,-0.006,-0.006,0.010,0.343,0.046,0.023,-0.006,0.027,0.058
0,coconut,fruit,fruit,1,0.008,-0.014,-0.003,0.050,0.327,0.008,0.094,0.013,0.056,0.007,0.019,0.037,-0.007,0.011,0.063,0.144,0.118,-0.006,-0.002
0,cake,UNKNOWN,fruit,0,0.006,-0.013,-0.013,0.107,0.109,-0.015,0.070,-0.012,-0.000,-0.006,-0.009,-0.003,-0.006,-0.013,-0.011,0.086,0.105,-0.012,-0.010
0,drill,tool,tool,1,0.004,0.013,-0.001,0.023,-0.006,0.044,-0.007,0.131,-0.008,0.066,-0.006,-0.007,-0.005,0.224,0.027,0.044,-0.006,0.075,0.092
0,cap_(bottle),kitchen,UNKNOWN,0,0.016,0.180,0.040,0.071,0.146,0.167,0.139,0.337,0.042,0.073,-0.006,0.029,-0.005,0.350,0.394,0.398,0.080,0.081,0.150
0,seaweed,plant,vegetable,0,0.023,-0.002,0.022,0.235,0.155,0.001,0.177,-0.005,0.016,0.001,0.261,0.345,-0.005,0.016,0.010,0.167,0.388,0.016,0.013
0,snail,invertebrate,invertebrate,1,0.021,0.062,-0.000,0.194,0.062,-0.002,0.268,-0.006,0.035,0.003,-0.006,0.180,-0.004,0.005,0.050,0.074,0.093,0.008,0.010
0,tuba,musical_instrument,musical_instrument,1,0.048,0.135,0.003,0.007,-0.001,0.057,0.040,0.072,0.101,0.637,0.015,0.022,0.031,0.091,0.039,0.103,-0.007,0.186,0.098
0,cottage,building,building,1,0.027,0.579,0.011,0.110,0.085,0.215,0.217,0.013,0.068,0.080,-0.007,0.048,0.035,0.105,0.208,0.136,0.050,0.072,0.093
0,shelves,furniture,furniture,1,-0.005,0.351,0.003,-0.004,-0.005,0.457,-0.007,0.161,-0.007,0.103,-0.006,-0.006,0.345,0.223,0.178,0.212,-0.006,0.101,0.122
0,card_(greeting),UNKNOWN,UNKNOWN,1,-0.001,-0.011,-0.006,-0.005,-0.007,-0.010,-0.002,0.024,-0.009,-0.005,0.014,-0.008,-0.005,-0.001,0.011,0.133,-0.007,-0.010,-0.009
0,scooter,vehicle,vehicle,1,0.002,0.084,0.004,0.023,0.015,0.024,0.052,0.058,0.038,0.016,-0.007,0.019,-0.005,0.119,0.285,0.050,0.006,0.637,0.066
0,apple,fruit,fruit,1,0.001,0.010,-0.010,-0.006,0.763,0.006,0.083,0.015,-0.008,0.001,0.142,0.157,-0.006,0.018,0.080,0.072,0.253,0.036,-0.010
0,deer,mammal,mammal,1,0.083,-0.013,-0.000,0.063,0.008,0.057,0.134,-0.007,0.617,-0.006,-0.001,0.223,-0.007,-0.009,-0.003,0.023,0.031,0.050,-0.001
0,swan,bird,bird,1,0.505,-0.012,0.004,0.102,-0.003,0.012,0.100,0.015,0.081,0.032,0.062,0.067,-0.006,-0.012,-0.006,0.100,0.057,0.034,-0.009
0,leotards,clothing,clothing,1,0.002,-0.011,0.378,-0.005,-0.007,0.018,0.012,0.002,-0.009,-0.005,0.010,-0.007,-0.005,0.018,0.057,0.008,-0.007,-0.006,-0.005
0,oak,plant,plant,1,0.014,0.259,-0.006,0.001,0.007,0.215,0.041,0.016,0.068,0.072,0.542,0.013,0.037,0.090,0.116,0.104,0.036,0.099,0.067
0,cucumber,vegetable,vegetable,1,0.001,-0.005,0.054,0.048,0.244,0.000,0.064,-0.002,0.000,0.006,0.196,0.256,-0.005,0.046,0.032,0.073,0.669,0.017,0.037
0,squirrel,mammal,mammal,1,0.131,0.064,0.008,0.065,0.034,0.038,0.185,-0.006,0.621,0.001,0.004,0.332,-0.006,0.008,0.049,0.059,0.027,0.039,0.015
0,mouse_(computer),UNKNOWN,clothing,0,0.009,0.076,0.098,0.048,0.036,0.010,0.095,0.048,0.027,0.017,-0.007,0.018,-0.005,0.053,0.057,0.080,0.019,0.002,0.023
0,platypus,mammal,mammal,1,0.164,-0.009,-0.009,0.333,-0.005,-0.010,0.111,-0.008,0.538,-0.004,-0.006,0.344,-0.004,-0.009,-0.007,-0.013,-0.006,-0.008,-0.007
0,wasp,invertebrate,invertebrate,1,0.267,0.053,0.006,0.039,0.070,-0.007,0.630,-0.007,0.063,0.022,0.064,0.024,-0.006,0.015,0.030,0.039,0.049,0.082,0.060
0,cigarette,UNKNOWN,UNKNOWN,1,0.013,-0.002,0.004,0.029,0.026,0.033,-0.004,0.030,0.023,0.021,0.043,-0.008,-0.006,0.000,0.057,0.178,0.052,0.005,-0.009
0,earmuffs,clothing,clothing,1,-0.004,0.004,0.148,-0.005,0.033,0.054,-0.001,0.029,0.023,0.003,-0.007,-0.007,-0.005,0.021,0.095,0.069,0.013,-0.008,0.008
0,leopard,mammal,mammal,1,0.105,0.047,-0.009,0.021,-0.003,0.025,0.056,0.002,0.539,0.007,0.004,0.168,0.012,-0.005,-0.002,0.003,-0.006,0.081,0.009
0,yacht,vehicle,vehicle,1,0.041,0.123,0.014,0.007,0.001,0.027,0.049,0.007,0.104,0.021,0.015,0.022,0.031,0.003,0.009,0.101,-0.007,0.285,0.015
1,honeydew,fruit,fruit,1,-0.001,-0.009,0.008,-0.001,0.682,0.031,0.017,0.095,-0.007,-0.006,0.102,0.106,-0.008,0.031,0.096,0.171,0.216,0.017,0.009
1,fridge,kitchen,room,0,0.031,0.180,0.000,0.003,-0.000,0.256,0.010,0.279,0.049,0.042,0.023,0.008,0.442,0.027,-0.001,0.115,0.022,0.074,0.017
1,toaster,kitchen,kitchen,1,-0.006,0.025,0.013,0.015,-0.007,0.122,-0.008,0.491,-0.008,0.025,-0.008,-0.008,0.048,0.108,0.041,0.089,-0.006,0.027,0.053
1,drum,musical_instrument,musical_instrument,1,0.004,0.015,0.000,-0.005,0.043,0.030,-0.008,0.129,-0.008,0.576,-0.008,-0.008,0.005,0.093,0.115,0.155,0.021,0.064,0.079
1,banjo,musical_instrument,musical_instrument,1,-0.003,0.210,0.004,-0.005,0.028,0.212,-0.008,0.056,-0.008,0.707,0.037,-0.008,0.011,0.114,0.273,0.103,0.014,0.055,0.040
1,harp,musical_instrument,musical_instrument,1,0.026,0.154,0.005,-0.004,-0.005,0.084,0.017,0.011,0.052,0.777,0.025,0.018,0.015,0.036,0.125,0.036,0.002,0.092,0.021
1,axe,weapon,weapon,1,-0.007,-0.011,-0.009,-0.002,-0.007,0.018,-0.005,0.074,-0.006,-0.002,-0.009,0.018,-0.009,0.314,0.025,0.034,-0.007,0.010,0.337
1,skis,UNKNOWN,toy,0,-0.006,0.094,0.100,0.012,0.001,0.102,0.022,0.009,-0.008,0.054,0.053,0.071,0.000,0.162,0.195,0.058,0.019,0.111,0.069
1,rat,mammal,mammal,1,0.098,0.047,-0.004,0.054,0.012,0.028,0.120,-0.004,0.401,0.002,0.006,0.275,0.001,0.004,0.001,0.025,0.014,0.001,-0.001
1,nectarine,fruit,fruit,1,0.000,0.019,-0.003,0.027,0.717,0.011,0.039,0.069,0.007,-0.005,0.012,0.003,0.001,0.019,0.078,0.130,0.116,-0.003,0.002
1,sheep,mammal,mammal,1,0.146,-0.007,0.024,0.019,0.002,0.071,0.103,0.008,0.512,0.043,0.032,0.210,-0.004,-0.009,-0.012,0.051,0.031,0.012,0.002
1,robin,bird,bird,1,0.580,0.018,-0.011,0.051,0.008,-0.009,0.111,-0.009,0.063,-0.005,-0.006,0.121,0.000,-0.006,0.000,0.002,0.002,0.009,-0.001
1,tape_(scotch),tool,tool,1,-0.005,-0.006,0.032,0.001,-0.003,-0.001,0.003,-0.000,-0.007,0.004,0.007,0.020,-0.007,0.056,0.015,0.004,0.003,0.005,0.011
1,prune,fruit,fruit,1,0.009,0.059,-0.011,0.038,0.610,-0.004,0.076,-0.006,0.022,-0.003,0.015,0.019,0.051,0.003,0.014,0.033,0.081,-0.005,0.005
1,corn,vegetable,vegetable,1,0.024,-0.010,-0.011,0.072,0.165,-0.012,0.085,-0.010,0.013,-0.006,0.160,-0.003,-0.008,-0.001,-0.009,0.051,0.323,0.022,-0.008
1,clamp,tool,tool,1,-0.005,0.066,0.012,-0.004,-0.006,0.063,-0.007,0.171,-0.007,0.031,-0.007,-0.007,0.031,0.476,0.099,0.169,-0.006,0.060,0.129
1,thimble,tool,UNKNOWN,0,0.014,0.158,0.038,0.048,0.039,0.084,0.096,0.226,0.032,0.040,0.002,0.027,0.061,0.255,0.153,0.259,0.021,0.076,0.183
1,jar,kitchen,kitchen,1,-0.005,-0.001,-0.003,-0.004,-0.006,0.077,-0.007,0.183,-0.007,-0.005,-0.007,-0.007,-0.007,0.027,0.016,0.117,-0.006,-0.007,-0.004
1,building,building,building,1,0.020,0.420,-0.004,-0.005,-0.007,0.183,0.011,0.081,0.047,0.080,0.104,0.012,0.165,0.137,0.128,0.107,-0.001,0.155,0.070
1,carrot,vegetable,vegetable,1,-0.007,-0.009,0.023,0.018,0.083,-0.005,0.002,-0.007,-0.007,0.003,0.029,0.021,-0.009,0.036,0.018,0.025,0.510,0.008,0.019
1,football,toy,UNKNOWN,0,-0.004,-0.011,0.062,-0.005,0.027,0.001,0.006,0.022,0.034,-0.003,0.033,0.005,-0.008,0.006,0.066,0.100,0.020,-0.007,0.044
1,dove,bird,bird,1,0.784,-0.001,0.014,0.010,0.002,-0.005,0.217,0.020,0.051,0.032,0.053,0.007,-0.007,-0.010,-0.008,0.079,0.050,0.071,-0.003
1,boots,clothing,clothing,1,0.003,-0.010,0.326,-0.000,-0.000,0.008,0.031,-0.005,0.020,0.018,0.025,0.025,-0.006,0.038,0.021,0.058,0.007,0.011,0.054
1,shield,weapon,tool,0,0.011,0.227,0.011,-0.004,-0.005,0.184,0.005,0.248,0.027,0.088,0.017,0.006,0.059,0.342,0.203,0.268,-0.001,0.161,0.320
1,slippers,clothing,clothing,1,-0.006,-0.010,0.270,-0.005,0.003,0.100,-0.008,-0.007,-0.004,-0.005,-0.008,-0.008,-0.008,-0.011,-0.009,-0.002,-0.004,-0.010,-0.002
1,tuna,fish,fish,1,0.039,0.045,-0.009,0.758,0.070,0.004,0.160,-0.002,0.105,0.015,0.110,0.126,0.001,-0.007,-0.004,0.100,0.115,0.038,-0.002
1,cherry,fruit,fruit,1,0.013,0.085,0.007,0.041,0.670,0.018,0.162,0.067,0.032,-0.002,0.058,0.022,0.016,0.047,0.112,0.128,0.115,0.022,0.013
1,pine,plant,plant,1,-0.004,0.005,-0.010,-0.004,0.073,0.018,-0.001,-0.002,-0.006,-0.005,0.431,0.200,-0.004,0.003,-0.008,0.014,0.174,0.002,0.008
1,bin_(waste),furniture,UNKNOWN,0,0.020,0.184,0.026,0.037,0.081,0.142,0.056,0.427,0.044,0.062,0.030,0.022,0.064,0.376,0.297,0.465,0.057,0.136,0.180
1,stone,UNKNOWN,UNKNOWN,1,0.010,0.037,0.001,0.030,0.074,0.037,0.094,0.075,0.030,0.001,0.095,0.024,0.066,0.125,0.104,0.198,0.036,0.001,0.137
