fold,item,actual_category,guess_category,correct,bird_sim,building_sim,clothing_sim,fish_sim,fruit_sim,furniture_sim,invertebrate_sim,kitchen_sim,mammal_sim,musical_instrument_sim,plant_sim,reptile_sim,room_sim,tool_sim,toy_sim,UNKNOWN_sim,vegetable_sim,vehicle_sim,weapon_sim
0,freezer,kitchen,kitchen,1,0.007,0.018,0.000,0.000,0.000,0.000,0.001,0.937,0.001,0.004,0.008,0.000,0.007,0.001,0.005,0.002,0.000,0.000,0.000
0,wheelbarrow,tool,tool,1,0.000,0.011,0.009,0.001,0.001,0.013,0.000,0.001,0.000,0.005,0.000,0.000,0.001,0.842,0.002,0.001,0.000,0.001,0.077
0,armour,weapon,weapon,1,0.000,0.004,0.003,0.004,0.009,0.007,0.000,0.000,0.000,0.003,0.000,0.001,0.002,0.142,0.002,0.042,0.003,0.000,0.796
0,sword,weapon,weapon,1,0.000,0.004,0.003,0.004,0.009,0.007,0.000,0.000,0.000,0.003,0.000,0.001,0.002,0.142,0.002,0.042,0.003,0.000,0.796
0,bin_(waste),furniture,furniture,1,0.017,0.044,0.000,0.000,0.000,0.851,0.001,0.001,0.000,0.008,0.000,0.001,0.000,0.036,0.001,0.003,0.000,0.001,0.002
0,beehive,UNKNOWN,UNKNOWN,1,0.000,0.001,0.000,0.000,0.001,0.001,0.001,0.003,0.002,0.001,0.001,0.000,0.000,0.000,0.001,0.982,0.006,0.000,0.006
0,pigeon,bird,bird,1,0.924,0.000,0.001,0.000,0.002,0.006,0.003,0.006,0.001,0.001,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.006,0.000
0,wasp,invertebrate,invertebrate,1,0.006,0.003,0.018,0.036,0.000,0.005,0.871,0.001,0.001,0.000,0.004,0.070,0.002,0.000,0.007,0.005,0.021,0.001,0.001
0,falcon,bird,bird,1,0.924,0.000,0.001,0.000,0.002,0.006,0.003,0.006,0.001,0.001,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.006,0.000
0,bra,clothing,clothing,1,0.002,0.000,0.945,0.001,0.000,0.000,0.005,0.000,0.005,0.000,0.000,0.000,0.000,0.019,0.000,0.001,0.009,0.007,0.001
0,typewriter,UNKNOWN,UNKNOWN,1,0.000,0.001,0.000,0.000,0.001,0.001,0.001,0.002,0.002,0.001,0.001,0.000,0.000,0.000,0.001,0.980,0.006,0.000,0.008
0,frog,reptile,reptile,1,0.004,0.001,0.000,0.008,0.002,0.002,0.038,0.000,0.031,0.001,0.151,0.754,0.001,0.000,0.003,0.002,0.040,0.000,0.000
0,seal,mammal,mammal,1,0.015,0.015,0.002,0.001,0.000,0.003,0.003,0.001,0.984,0.001,0.006,0.069,0.001,0.000,0.002,0.005,0.002,0.000,0.000
0,mole_(animal),mammal,mammal,1,0.000,0.007,0.002,0.002,0.000,0.000,0.000,0.002,0.956,0.001,0.038,0.002,0.001,0.000,0.004,0.006,0.001,0.000,0.000
0,deer,mammal,mammal,1,0.003,0.009,0.002,0.001,0.000,0.001,0.001,0.001,0.975,0.001,0.009,0.019,0.001,0.000,0.002,0.006,0.002,0.000,0.000
0,tomahawk,weapon,weapon,1,0.000,0.024,0.002,0.008,0.004,0.004,0.001,0.001,0.000,0.002,0.001,0.001,0.009,0.099,0.005,0.025,0.001,0.000,0.781
0,boat,vehicle,vehicle,1,0.009,0.000,0.005,0.007,0.000,0.003,0.002,0.001,0.000,0.005,0.000,0.000,0.014,0.002,0.001,0.000,0.002,0.929,0.000
0,panther,mammal,mammal,1,0.000,0.004,0.002,0.001,0.000,0.000,0.000,0.001,0.945,0.001,0.017,0.002,0.001,0.000,0.002,0.007,0.002,0.000,0.000
0,onions,vegetable,vegetable,1,0.000,0.000,0.007,0.013,0.008,0.000,0.006,0.000,0.001,0.001,0.008,0.002,0.000,0.000,0.009,0.007,0.953,0.004,0.001
0,parsley,vegetable,vegetable,1,0.005,0.000,0.010,0.011,0.008,0.009,0.097,0.000,0.003,0.001,0.002,0.055,0.000,0.000,0.005,0.006,0.956,0.003,0.001
0,giraffe,mammal,mammal,1,0.015,0.012,0.002,0.001,0.000,0.003,0.003,0.001,0.982,0.001,0.005,0.061,0.001,0.000,0.002,0.006,0.002,0.000,0.000
0,wand,UNKNOWN,UNKNOWN,1,0.000,0.001,0.004,0.000,0.004,0.001,0.001,0.003,0.003,0.000,0.001,0.000,0.000,0.002,0.001,0.970,0.005,0.000,0.035
0,tortoise,reptile,reptile,1,0.004,0.001,0.000,0.008,0.002,0.002,0.038,0.000,0.031,0.001,0.151,0.754,0.001,0.000,0.003,0.002,0.040,0.000,0.000
0,dandelion,plant,plant,1,0.002,0.000,0.000,0.008,0.060,0.000,0.002,0.027,0.007,0.007,0.863,0.043,0.028,0.000,0.003,0.001,0.008,0.001,0.000
0,sardine,fish,fish,1,0.000,0.068,0.002,0.394,0.000,0.001,0.102,0.000,0.000,0.000,0.017,0.002,0.050,0.000,0.042,0.001,0.015,0.029,0.007
0,emerald,UNKNOWN,UNKNOWN,1,0.000,0.000,0.000,0.001,0.019,0.003,0.000,0.001,0.079,0.017,0.009,0.006,0.000,0.000,0.005,0.944,0.254,0.000,0.004
0,clamp,tool,tool,1,0.000,0.012,0.009,0.001,0.001,0.013,0.000,0.001,0.000,0.004,0.000,0.000,0.001,0.841,0.002,0.001,0.000,0.001,0.079
0,sled,toy,toy,1,0.000,0.008,0.006,0.009,0.000,0.001,0.003,0.081,0.030,0.005,0.016,0.002,0.000,0.001,0.628,0.001,0.020,0.000,0.000
0,yacht,vehicle,vehicle,1,0.010,0.001,0.006,0.008,0.000,0.003,0.002,0.001,0.000,0.005,0.000,0.000,0.015,0.003,0.001,0.000,0.002,0.937,0.000
0,tent,building,building,1,0.000,0.878,0.000,0.005,0.000,0.017,0.000,0.019,0.020,0.003,0.001,0.000,0.012,0.015,0.020,0.013,0.000,0.000,0.001
0,hook,UNKNOWN,UNKNOWN,1,0.000,0.001,0.000,0.000,0.001,0.001,0.001,0.003,0.002,0.001,0.001,0.000,0.000,0.000,0.001,0.976,0.006,0.000,0.007
0,pier,building,building,1,0.000,0.773,0.000,0.004,0.000,0.039,0.000,0.021,0.001,0.004,0.001,0.001,0.009,0.012,0.028,0.001,0.000,0.000,0.002
0,bridge,building,building,1,0.000,0.812,0.000,0.004,0.000,0.016,0.000,0.023,0.002,0.004,0.001,0.000,0.010,0.014,0.030,0.002,0.000,0.000,0.002
0,pliers,tool,tool,1,0.000,0.012,0.009,0.001,0.001,0.013,0.000,0.001,0.000,0.004,0.000,0.000,0.001,0.841,0.002,0.001,0.000,0.001,0.079
0,stove,kitchen,kitchen,1,0.007,0.018,0.000,0.000,0.000,0.000,0.001,0.937,0.001,0.004,0.008,0.000,0.007,0.001,0.005,0.002,0.000,0.000,0.000
0,swan,bird,bird,1,0.924,0.000,0.001,0.000,0.002,0.006,0.003,0.006,0.001,0.001,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.006,0.000
0,basket,UNKNOWN,UNKNOWN,1,0.000,0.002,0.000,0.001,0.001,0.002,0.001,0.001,0.002,0.001,0.001,0.000,0.000,0.000,0.001,0.975,0.005,0.000,0.012
0,banana,fruit,fruit,1,0.021,0.000,0.017,0.001,0.880,0.000,0.000,0.001,0.001,0.009,0.070,0.006,0.004,0.001,0.000,0.002,0.089,0.002,0.009
0,carrot,vegetable,vegetable,1,0.000,0.000,0.007,0.013,0.008,0.000,0.006,0.000,0.001,0.001,0.008,0.002,0.000,0.000,0.009,0.007,0.953,0.004,0.001
0,urn,UNKNOWN,UNKNOWN,1,0.000,0.001,0.000,0.000,0.001,0.001,0.001,0.003,0.003,0.001,0.001,0.000,0.000,0.000,0.001,0.975,0.004,0.000,0.004
0,platypus,mammal,mammal,1,0.054,0.000,0.003,0.000,0.001,0.010,0.001,0.000,0.915,0.002,0.000,0.008,0.000,0.000,0.000,0.018,0.019,0.000,0.000
0,garage,room,room,1,0.004,0.025,0.007,0.022,0.010,0.000,0.002,0.015,0.000,0.002,0.040,0.001,0.888,0.012,0.001,0.000,0.000,0.022,0.026
0,paintbrush,tool,tool,1,0.000,0.012,0.009,0.001,0.001,0.013,0.000,0.001,0.000,0.004,0.000,0.000,0.001,0.841,0.002,0.001,0.000,0.001,0.079
0,avocado,vegetable,vegetable,1,0.000,0.000,0.000,0.001,0.017,0.000,0.000,0.000,0.002,0.001,0.017,0.006,0.000,0.000,0.000,0.008,0.405,0.000,0.001
0,kettle,kitchen,kitchen,1,0.009,0.015,0.001,0.000,0.000,0.000,0.001,0.940,0.001,0.004,0.007,0.000,0.011,0.004,0.005,0.001,0.000,0.000,0.000
0,seaweed,plant,plant,1,0.000,0.001,0.000,0.011,0.002,0.000,0.001,0.000,0.011,0.001,0.538,0.074,0.002,0.000,0.006,0.002,0.036,0.000,0.001
0,vulture,bird,bird,1,0.924,0.000,0.001,0.000,0.002,0.006,0.003,0.006,0.001,0.001,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.006,0.000
0,cigarette,UNKNOWN,UNKNOWN,1,0.000,0.002,0.000,0.001,0.001,0.005,0.001,0.002,0.003,0.001,0.000,0.000,0.000,0.000,0.001,0.977,0.006,0.000,0.010
0,ostrich,bird,bird,1,0.924,0.000,0.001,0.000,0.002,0.006,0.003,0.006,0.001,0.001,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.006,0.000
0,scarf,clothing,clothing,1,0.000,0.000,0.936,0.003,0.000,0.000,0.007,0.001,0.009,0.000,0.000,0.000,0.001,0.011,0.002,0.000,0.002,0.003,0.000
0,church,building,building,1,0.000,0.849,0.000,0.005,0.000,0.015,0.000,0.018,0.010,0.003,0.001,0.000,0.012,0.014,0.022,0.006,0.000,0.000,0.001
0,sandals,clothing,clothing,1,0.001,0.000,0.942,0.002,0.000,0.000,0.006,0.001,0.009,0.000,0.000,0.000,0.001,0.014,0.001,0.001,0.003,0.005,0.000
0,blackbird,bird,bird,1,0.924,0.000,0.001,0.000,0.002,0.006,0.003,0.006,0.001,0.001,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.006,0.000
0,door,furniture,furniture,1,0.017,0.044,0.000,0.000,0.000,0.851,0.001,0.001,0.000,0.008,0.000,0.001,0.000,0.036,0.001,0.003,0.000,0.001,0.002
1,raccoon,mammal,mammal,1,0.005,0.000,0.000,0.001,0.000,0.000,0.003,0.002,0.939,0.003,0.000,0.009,0.001,0.000,0.001,0.002,0.001,0.004,0.005
1,duck,bird,bird,1,0.955,0.000,0.011,0.000,0.008,0.000,0.000,0.000,0.007,0.000,0.000,0.009,0.001,0.001,0.000,0.012,0.000,0.007,0.000
1,rhubarb,fruit,fruit,1,0.002,0.003,0.000,0.002,0.818,0.006,0.010,0.000,0.000,0.006,0.000,0.000,0.001,0.000,0.003,0.000,0.066,0.000,0.000
1,card_(greeting),UNKNOWN,UNKNOWN,1,0.002,0.001,0.005,0.001,0.000,0.001,0.001,0.010,0.008,0.002,0.001,0.001,0.012,0.002,0.002,0.979,0.002,0.000,0.000
1,mixer,kitchen,kitchen,1,0.000,0.001,0.000,0.006,0.000,0.001,0.002,0.845,0.006,0.002,0.000,0.000,0.005,0.000,0.006,0.003,0.006,0.025,0.016
1,pony,mammal,mammal,1,0.003,0.003,0.000,0.000,0.000,0.000,0.003,0.003,0.917,0.001,0.000,0.008,0.006,0.000,0.000,0.018,0.001,0.002,0.000
1,box,UNKNOWN,UNKNOWN,1,0.004,0.001,0.005,0.001,0.000,0.001,0.000,0.003,0.010,0.000,0.000,0.001,0.010,0.005,0.002,0.987,0.002,0.000,0.000
1,necklace,UNKNOWN,UNKNOWN,1,0.008,0.002,0.006,0.001,0.000,0.001,0.000,0.001,0.003,0.000,0.000,0.001,0.005,0.007,0.001,0.968,0.001,0.000,0.000
1,banner,UNKNOWN,UNKNOWN,1,0.004,0.002,0.004,0.001,0.000,0.001,0.000,0.004,0.009,0.000,0.001,0.001,0.011,0.007,0.002,0.986,0.002,0.000,0.000
1,prune,fruit,fruit,1,0.002,0.003,0.000,0.002,0.818,0.006,0.010,0.000,0.000,0.006,0.000,0.000,0.001,0.000,0.003,0.000,0.066,0.000,0.000
1,tomato,fruit,fruit,1,0.002,0.003,0.000,0.002,0.818,0.006,0.010,0.000,0.000,0.006,0.000,0.000,0.001,0.000,0.003,0.000,0.066,0.000,0.000
1,envelope,UNKNOWN,UNKNOWN,1,0.001,0.002,0.010,0.001,0.000,0.000,0.001,0.017,0.027,0.002,0.000,0.000,0.005,0.001,0.001,0.977,0.001,0.000,0.000
1,pencil,tool,tool,1,0.003,0.009,0.000,0.002,0.002,0.020,0.000,0.000,0.000,0.004,0.001,0.000,0.007,0.942,0.001,0.005,0.000,0.001,0.042
1,building,building,building,1,0.000,0.947,0.000,0.000,0.004,0.004,0.005,0.004,0.001,0.000,0.000,0.000,0.001,0.005,0.000,0.003,0.000,0.001,0.011
1,cellar,room,room,1,0.001,0.002,0.000,0.017,0.000,0.228,0.002,0.149,0.011,0.004,0.002,0.011,0.369,0.017,0.019,0.018,0.036,0.030,0.000
1,pie,UNKNOWN,UNKNOWN,1,0.012,0.009,0.005,0.002,0.004,0.000,0.001,0.001,0.005,0.000,0.001,0.002,0.008,0.003,0.003,0.977,0.039,0.000,0.000
1,cauliflower,vegetable,vegetable,1,0.001,0.002,0.000,0.012,0.117,0.001,0.024,0.008,0.002,0.003,0.001,0.007,0.020,0.000,0.019,0.006,0.820,0.000,0.000
1,rocket,vehicle,vehicle,1,0.005,0.003,0.000,0.001,0.001,0.004,0.004,0.024,0.011,0.011,0.000,0.001,0.002,0.000,0.001,0.000,0.000,0.937,0.018
1,cheese,UNKNOWN,UNKNOWN,1,0.011,0.001,0.004,0.002,0.000,0.001,0.000,0.001,0.005,0.000,0.001,0.002,0.011,0.007,0.003,0.983,0.006,0.000,0.000
1,whip,weapon,weapon,1,0.000,0.002,0.006,0.002,0.000,0.000,0.001,0.003,0.002,0.009,0.000,0.000,0.000,0.019,0.001,0.000,0.000,0.006,0.915
1,stool_(furniture),furniture,furniture,1,0.000,0.006,0.000,0.005,0.013,0.904,0.001,0.007,0.000,0.001,0.001,0.001,0.023,0.023,0.007,0.001,0.000,0.012,0.000
1,blouse,clothing,clothing,1,0.003,0.000,0.955,0.001,0.001,0.000,0.005,0.000,0.000,0.001,0.000,0.001,0.000,0.000,0.002,0.009,0.000,0.000,0.006
1,van,vehicle,vehicle,1,0.004,0.003,0.000,0.001,0.001,0.005,0.004,0.024,0.010,0.006,0.000,0.001,0.002,0.000,0.001,0.000,0.000,0.937,0.010
1,raspberry,fruit,fruit,1,0.044,0.004,0.008,0.002,0.926,0.007,0.008,0.000,0.000,0.012,0.001,0.000,0.001,0.000,0.003,0.030,0.045,0.000,0.000
1,spider,invertebrate,invertebrate,1,0.000,0.080,0.117,0.002,0.149,0.021,0.343,0.002,0.000,0.041,0.000,0.001,0.001,0.000,0.005,0.000,0.002,0.001,0.000
1,chickadee,bird,bird,1,0.952,0.000,0.010,0.000,0.008,0.000,0.000,0.000,0.007,0.000,0.000,0.009,0.001,0.001,0.000,0.011,0.000,0.007,0.000
1,trumpet,musical_instrument,musical_instrument,1,0.003,0.000,0.007,0.002,0.007,0.000,0.005,0.003,0.001,0.940,0.000,0.000,0.001,0.001,0.001,0.004,0.000,0.005,0.008
1,cape,clothing,clothing,1,0.004,0.000,0.957,0.001,0.001,0.000,0.005,0.000,0.000,0.002,0.000,0.001,0.000,0.000,0.002,0.008,0.000,0.000,0.014
1,bagpipe,musical_instrument,musical_instrument,1,0.001,0.001,0.001,0.001,0.003,0.003,0.007,0.003,0.002,0.946,0.000,0.000,0.005,0.010,0.001,0.002,0.000,0.003,0.001
1,crayon,toy,fish,1,0.000,0.000,0.006,0.508,0.002,0.014,0.016,0.070,0.001,0.033,0.002,0.076,0.028,0.007,0.385,0.001,0.033,0.002,0.056
1,goose,bird,bird,1,0.955,0.000,0.011,0.000,0.008,0.000,0.000,0.000,0.007,0.000,0.000,0.009,0.001,0.001,0.000,0.013,0.000,0.007,0.000
1,hose,tool,tool,1,0.005,0.001,0.014,0.007,0.004,0.009,0.002,0.000,0.000,0.023,0.001,0.004,0.003,0.828,0.005,0.004,0.000,0.000,0.002
1,turkey,bird,bird,1,0.955,0.000,0.011,0.000,0.008,0.000,0.000,0.000,0.007,0.000,0.000,0.009,0.001,0.001,0.000,0.013,0.000,0.007,0.000
1,couch,furniture,furniture,1,0.000,0.005,0.006,0.018,0.013,0.965,0.006,0.005,0.000,0.001,0.001,0.006,0.018,0.026,0.030,0.000,0.000,0.012,0.000
1,bungalow,building,building,1,0.000,0.929,0.001,0.000,0.004,0.002,0.006,0.002,0.003,0.000,0.000,0.000,0.001,0.004,0.000,0.003,0.000,0.001,0.005
1,penguin,bird,bird,1,0.954,0.000,0.011,0.000,0.008,0.000,0.000,0.000,0.007,0.000,0.000,0.009,0.001,0.001,0.000,0.012,0.000,0.007,0.000
1,parka,clothing,clothing,1,0.003,0.000,0.955,0.001,0.001,0.000,0.005,0.000,0.000,0.001,0.000,0.001,0.000,0.000,0.002,0.009,0.000,0.000,0.006
1,crossbow,weapon,weapon,1,0.000,0.034,0.001,0.001,0.002,0.000,0.002,0.003,0.003,0.009,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.004,0.944
