fold,item,actual_category,guess_category,correct,bird_sim,building_sim,clothing_sim,fish_sim,fruit_sim,furniture_sim,invertebrate_sim,kitchen_sim,mammal_sim,musical_instrument_sim,plant_sim,reptile_sim,room_sim,tool_sim,toy_sim,UNKNOWN_sim,vegetable_sim,vehicle_sim,weapon_sim
0,mixer,kitchen,kitchen,1,0.003,-0.008,-0.004,0.039,-0.006,0.133,-0.007,0.447,-0.007,0.048,-0.005,-0.006,0.062,0.038,-0.007,0.014,-0.004,0.047,0.022
0,vest,clothing,clothing,1,-0.003,-0.009,0.320,-0.005,-0.006,0.008,0.011,0.004,-0.008,-0.005,-0.006,-0.007,0.037,0.021,0.046,0.027,-0.006,-0.003,-0.005
0,bayonet,weapon,weapon,1,-0.005,-0.001,0.071,0.026,0.001,0.004,0.027,0.020,0.012,0.012,0.041,0.067,-0.006,0.132,0.044,0.049,0.014,0.045,0.392
0,thermometer,tool,toy,0,-0.005,-0.005,0.037,0.006,0.027,0.051,0.007,0.077,-0.004,0.009,0.020,0.013,-0.007,0.044,0.085,0.067,0.020,0.014,0.024
0,spinach,vegetable,vegetable,1,0.004,-0.009,-0.009,0.039,0.160,0.021,0.073,-0.001,-0.004,-0.005,0.401,0.293,-0.007,0.009,-0.008,0.012,0.743,0.015,-0.007
0,rattlesnake,reptile,reptile,1,0.059,-0.003,0.095,0.061,0.020,0.010,0.056,0.001,0.234,0.015,0.105,0.331,-0.009,0.091,0.058,0.052,0.074,0.048,0.096
0,cedar,plant,plant,1,-0.006,0.050,-0.012,0.012,0.030,0.017,0.005,-0.010,-0.002,-0.006,0.662,0.068,0.004,-0.004,-0.010,0.003,0.093,-0.005,-0.007
0,cannon,weapon,weapon,1,0.039,0.062,0.009,-0.001,-0.002,0.055,0.061,0.060,0.059,0.088,0.011,0.011,0.026,0.125,0.072,0.117,0.009,0.247,0.327
0,leopard,mammal,mammal,1,0.093,0.040,-0.002,0.029,-0.003,0.024,0.046,0.003,0.537,0.020,0.014,0.173,0.005,-0.007,0.000,0.006,-0.001,0.095,0.005
0,tangerine,fruit,fruit,1,0.013,0.095,-0.006,0.072,0.723,0.032,0.089,0.029,0.043,0.004,-0.007,0.026,0.024,0.029,0.103,0.103,0.157,0.005,0.007
0,basement,room,room,1,-0.007,0.135,-0.012,-0.006,-0.007,0.105,-0.009,0.070,-0.009,-0.006,-0.007,-0.008,0.396,-0.009,-0.010,0.043,-0.008,-0.011,-0.010
0,curtains,furniture,furniture,1,-0.005,-0.002,0.120,0.001,-0.005,0.125,0.009,-0.001,-0.007,-0.000,0.009,0.004,-0.008,0.029,0.035,0.022,-0.001,0.004,0.012
0,key,UNKNOWN,tool,0,0.014,0.161,0.009,0.051,0.038,0.114,0.089,0.195,0.038,0.051,-0.006,0.026,0.077,0.295,0.146,0.239,0.017,0.092,0.170
0,bus,vehicle,vehicle,1,0.016,0.099,-0.010,-0.002,0.015,0.004,0.012,0.003,0.031,0.032,0.009,0.009,0.076,0.021,0.107,0.002,0.006,0.540,0.007
0,skunk,mammal,mammal,1,0.147,0.038,0.036,0.044,0.021,0.080,0.173,0.022,0.508,0.062,0.047,0.195,0.020,0.010,0.009,0.088,0.073,0.022,0.018
0,veil,clothing,clothing,1,0.036,-0.004,0.081,-0.005,-0.001,0.007,0.020,0.026,0.029,0.024,0.029,-0.007,-0.002,-0.001,-0.008,0.041,0.033,0.004,-0.001
0,rifle,weapon,weapon,1,-0.004,0.006,0.031,0.011,-0.005,0.029,0.009,0.059,0.001,0.029,0.016,0.035,0.002,0.140,0.044,0.082,0.002,0.073,0.634
0,fox,mammal,mammal,1,0.097,0.062,0.003,0.084,0.096,0.053,0.148,-0.006,0.687,-0.005,-0.007,0.262,0.009,0.018,0.042,0.009,0.015,0.051,0.011
0,emu,bird,bird,1,0.613,0.038,0.001,0.017,-0.004,0.034,0.077,0.002,0.295,0.021,0.012,0.143,0.004,-0.008,-0.009,0.003,-0.002,0.059,-0.004
0,thimble,tool,tool,1,0.014,0.154,0.044,0.047,0.037,0.109,0.088,0.206,0.038,0.040,-0.006,0.027,0.072,0.280,0.148,0.263,0.017,0.087,0.205
0,hoe,tool,tool,1,-0.006,0.006,0.022,0.002,-0.005,0.043,0.001,0.102,-0.007,0.009,0.010,0.005,0.003,0.403,0.045,0.063,-0.000,0.022,0.197
0,bazooka,weapon,weapon,1,0.019,0.080,0.001,0.009,-0.004,0.068,0.015,0.123,0.042,0.073,0.014,0.044,0.035,0.173,0.054,0.133,-0.002,0.184,0.540
0,submarine,vehicle,vehicle,1,0.027,0.132,0.004,0.004,-0.003,0.086,0.020,0.139,0.065,0.070,0.028,0.029,0.071,0.180,0.083,0.155,0.002,0.313,0.142
0,lobster,invertebrate,fish,0,0.066,0.013,0.003,0.283,0.216,-0.013,0.235,-0.012,0.237,-0.006,0.043,0.180,-0.008,0.011,0.014,0.090,0.153,0.009,-0.007
0,brush,tool,tool,1,-0.006,0.028,0.003,-0.005,-0.007,0.075,-0.008,0.225,-0.009,0.014,-0.006,-0.007,0.014,0.333,0.081,0.150,-0.007,0.038,0.159
0,emerald,UNKNOWN,reptile,0,-0.002,-0.010,0.008,-0.005,0.091,0.023,0.045,0.002,-0.006,0.005,0.250,0.267,-0.007,0.014,-0.008,0.038,0.212,0.043,0.012
0,elk,mammal,mammal,1,0.099,0.031,-0.001,0.108,0.026,0.043,0.079,-0.001,0.690,0.018,0.045,0.213,0.001,-0.005,0.005,0.058,0.053,0.079,0.001
0,bracelet,UNKNOWN,UNKNOWN,1,-0.006,0.011,0.014,-0.005,0.035,0.054,-0.008,0.096,-0.008,0.021,-0.007,-0.008,0.009,0.108,0.084,0.277,0.014,0.042,0.053
0,cantaloupe,fruit,fruit,1,-0.006,-0.011,-0.007,0.011,0.737,0.042,-0.005,0.051,-0.006,0.006,-0.007,-0.008,-0.008,0.023,0.096,0.105,0.153,-0.007,-0.009
0,squirrel,mammal,mammal,1,0.141,0.076,0.005,0.076,0.038,0.038,0.162,-0.007,0.636,-0.001,0.014,0.288,0.017,0.011,0.050,0.071,0.025,0.040,0.013
0,dishwasher,kitchen,kitchen,1,-0.003,0.016,0.010,0.016,-0.007,0.143,-0.008,0.426,-0.009,0.032,-0.006,-0.008,0.056,0.102,0.027,0.076,-0.007,0.041,0.062
0,bathtub,furniture,furniture,1,0.038,0.042,0.002,-0.002,-0.001,0.097,0.015,0.049,0.044,0.032,0.050,0.011,0.000,0.019,-0.001,0.070,0.027,0.059,0.001
0,taxi,vehicle,vehicle,1,0.012,-0.009,-0.003,-0.004,0.087,-0.010,0.030,-0.007,0.016,-0.005,-0.005,-0.007,0.028,0.008,0.029,0.002,0.036,0.270,0.000
0,pin,clothing,tool,0,0.022,0.212,0.023,0.071,0.057,0.129,0.132,0.232,0.058,0.051,-0.006,0.045,0.095,0.468,0.180,0.288,0.030,0.109,0.324
0,gate,building,furniture,0,-0.006,0.350,0.005,-0.005,-0.007,0.468,-0.008,0.214,-0.007,0.142,0.066,-0.008,0.078,0.382,0.282,0.271,-0.007,0.178,0.252
0,bear,mammal,mammal,1,0.158,0.108,0.023,0.046,0.012,0.050,0.138,0.022,0.618,0.093,0.081,0.192,0.029,0.020,0.001,0.107,0.051,0.174,0.042
0,moose,mammal,mammal,1,0.108,0.119,0.011,0.059,0.008,0.087,0.114,0.012,0.590,0.063,0.060,0.227,0.023,0.000,0.004,0.067,0.016,0.177,0.003
0,olive,vegetable,vegetable,1,0.054,0.037,0.021,0.084,0.312,0.046,0.226,-0.003,0.069,0.044,0.253,0.267,0.024,0.031,0.022,0.062,0.474,0.032,0.023
0,walrus,mammal,mammal,1,0.131,0.111,-0.005,0.282,-0.001,0.018,0.095,0.011,0.594,0.057,0.041,0.354,0.021,0.004,-0.009,0.043,0.005,0.164,0.002
0,broccoli,vegetable,vegetable,1,0.004,-0.009,-0.010,0.052,0.173,0.019,0.078,-0.002,-0.004,-0.005,0.325,0.282,-0.007,0.008,-0.008,0.034,0.743,0.014,-0.008
0,celery,vegetable,vegetable,1,0.004,-0.007,0.023,0.062,0.168,0.020,0.083,0.000,-0.001,0.001,0.335,0.266,-0.008,0.035,0.013,0.055,0.749,0.027,0.015
0,house,building,building,1,0.026,0.489,0.034,0.031,0.022,0.153,0.067,0.017,0.064,0.069,0.038,0.035,0.110,0.050,0.096,0.076,0.012,0.141,0.048
0,wheel,UNKNOWN,UNKNOWN,1,-0.005,0.006,0.008,-0.004,0.128,0.111,-0.007,0.148,-0.007,0.026,-0.005,-0.006,0.005,0.116,0.214,0.218,0.065,0.026,0.029
0,couch,furniture,furniture,1,0.009,0.015,0.104,-0.004,0.000,0.387,0.033,-0.004,0.068,0.008,0.002,0.052,-0.003,-0.002,-0.001,0.030,-0.004,0.028,0.003
0,ruler,tool,furniture,0,-0.007,0.165,0.016,0.000,-0.006,0.196,-0.001,0.091,-0.008,0.064,0.041,0.002,0.008,0.133,0.168,0.102,-0.002,0.068,0.074
0,wall,furniture,building,0,-0.007,0.181,-0.012,-0.006,-0.008,0.167,-0.006,0.024,-0.009,0.050,0.022,-0.008,0.046,0.058,0.088,0.028,-0.008,0.047,0.058
0,mat,furniture,building,0,0.006,0.056,0.022,0.028,0.021,0.043,0.053,0.005,0.020,-0.004,-0.007,0.013,0.012,0.013,0.021,0.020,0.008,0.003,0.002
0,buggy,vehicle,vehicle,1,-0.006,0.075,-0.004,-0.005,-0.007,0.053,-0.008,0.103,-0.005,0.014,-0.006,-0.008,0.038,0.193,0.217,0.079,-0.007,0.448,0.100
0,cap_(bottle),kitchen,UNKNOWN,0,0.021,0.187,0.019,0.067,0.156,0.186,0.125,0.345,0.055,0.051,-0.006,0.039,0.079,0.354,0.328,0.434,0.080,0.095,0.158
0,nectarine,fruit,fruit,1,0.000,0.026,-0.007,0.033,0.708,0.035,0.028,0.044,0.011,0.005,-0.007,0.003,0.003,0.023,0.096,0.106,0.132,-0.003,-0.004
0,cork,UNKNOWN,furniture,0,-0.002,0.193,-0.000,-0.004,0.003,0.208,0.008,0.004,0.031,0.073,0.056,0.008,0.014,0.080,0.135,0.083,0.008,0.063,0.062
0,mug,kitchen,kitchen,1,0.012,0.042,-0.006,-0.000,-0.002,0.037,0.008,0.169,0.030,0.019,0.013,0.013,0.004,0.140,0.007,0.067,-0.002,0.060,0.101
0,ladle,kitchen,kitchen,1,-0.006,0.167,0.013,-0.005,-0.007,0.313,-0.008,0.559,-0.009,0.078,0.017,-0.007,0.051,0.335,0.196,0.252,-0.005,0.117,0.196
0,dandelion,plant,fruit,0,0.012,-0.009,-0.010,-0.005,0.130,-0.011,0.038,-0.010,0.000,-0.005,0.015,-0.007,-0.007,0.001,-0.008,-0.015,0.063,0.006,-0.008
0,beehive,UNKNOWN,weapon,0,0.001,-0.007,-0.008,0.005,0.024,-0.009,0.011,-0.004,0.005,-0.004,-0.005,0.024,-0.006,0.006,-0.006,-0.012,0.008,0.009,0.078
0,crown,clothing,UNKNOWN,0,-0.006,-0.011,0.003,-0.005,0.042,0.027,-0.008,0.032,-0.008,0.008,-0.007,-0.008,-0.008,0.026,0.058,0.164,0.017,0.021,0.004
0,cathedral,building,building,1,0.039,0.252,-0.005,0.007,-0.001,0.018,0.030,0.011,0.086,0.057,0.040,0.042,0.020,-0.005,-0.009,0.031,0.005,0.164,0.002
1,raisin,fruit,fruit,1,0.051,0.142,0.023,0.119,0.486,0.016,0.255,0.005,0.134,0.024,0.079,0.062,0.042,0.033,0.032,0.162,0.127,0.021,0.042
1,clam,invertebrate,fish,0,0.030,-0.008,-0.009,0.400,0.082,-0.003,0.302,-0.008,0.146,-0.004,0.129,0.322,-0.006,0.009,-0.001,0.161,0.162,-0.008,0.007
1,crane_(machine),vehicle,tool,0,0.042,0.208,0.031,0.005,0.022,0.121,0.050,0.195,0.100,0.100,0.060,0.005,0.044,0.289,0.117,0.181,0.011,0.174,0.192
1,earmuffs,clothing,clothing,1,-0.004,0.004,0.181,-0.005,0.040,0.054,0.007,0.035,0.027,-0.001,-0.007,-0.007,-0.007,0.029,0.069,0.069,0.011,-0.006,0.023
1,fridge,kitchen,room,0,0.025,0.125,-0.002,0.008,0.002,0.277,0.017,0.304,0.056,0.025,0.027,-0.004,0.457,0.023,-0.001,0.057,0.015,0.070,0.028
1,hook,UNKNOWN,tool,0,-0.005,0.087,0.039,-0.004,-0.006,0.110,0.002,0.263,-0.007,0.055,-0.006,-0.006,0.022,0.333,0.166,0.194,-0.006,0.055,0.249
1,bike,vehicle,vehicle,1,-0.007,0.035,-0.006,-0.006,-0.008,0.012,-0.010,0.032,0.011,0.011,-0.009,-0.009,-0.003,0.040,0.247,0.015,-0.008,0.447,0.045
1,sleigh,vehicle,toy,0,-0.005,0.158,0.006,-0.004,-0.006,0.169,-0.007,0.112,-0.006,0.074,0.017,-0.006,0.016,0.173,0.266,0.075,-0.006,0.232,0.079
1,colander,kitchen,kitchen,1,-0.004,0.077,0.056,-0.004,-0.005,0.141,-0.006,0.531,-0.006,0.068,-0.006,-0.005,0.022,0.351,0.187,0.236,-0.005,0.053,0.184
1,tank_(army),vehicle,weapon,0,0.035,0.189,0.021,0.004,0.047,0.104,0.078,0.138,0.092,0.081,0.130,0.177,0.035,0.186,0.130,0.130,0.164,0.240,0.258
1,football,toy,UNKNOWN,0,-0.004,-0.011,0.106,-0.005,0.028,0.007,0.007,0.014,0.036,-0.000,0.036,0.007,-0.008,0.007,0.061,0.135,0.017,-0.008,0.044
1,bow_(weapon),weapon,weapon,1,-0.005,0.176,0.013,0.005,-0.003,0.187,0.005,0.045,0.001,0.078,0.038,0.024,0.010,0.151,0.177,0.044,0.002,0.068,0.284
1,stork,bird,bird,1,0.674,0.039,0.015,-0.002,-0.001,0.051,0.182,0.012,0.145,0.019,0.033,0.105,0.000,-0.008,-0.006,0.051,0.020,0.078,0.002
1,apron,clothing,kitchen,0,-0.006,-0.007,0.101,0.002,-0.004,-0.006,0.004,0.167,-0.006,0.080,0.006,0.015,-0.007,0.052,0.045,0.014,0.008,0.003,0.068
1,cow,mammal,mammal,1,0.147,0.084,0.023,0.026,0.002,0.086,0.140,0.013,0.576,0.048,0.068,0.250,0.014,0.001,-0.004,0.069,0.038,0.079,0.014
1,trumpet,musical_instrument,musical_instrument,1,0.001,0.021,0.004,-0.005,-0.007,0.031,-0.008,0.082,-0.008,0.602,-0.007,-0.007,0.003,0.092,0.036,0.106,-0.007,0.071,0.099
1,projector,UNKNOWN,kitchen,0,-0.004,-0.007,-0.008,-0.003,-0.005,-0.009,-0.006,0.005,-0.006,-0.004,-0.005,-0.005,-0.005,-0.003,-0.007,-0.011,-0.005,-0.007,-0.006
1,barrel,UNKNOWN,furniture,0,0.013,0.458,0.010,-0.001,0.109,0.521,0.027,0.168,0.072,0.189,0.111,0.011,0.180,0.221,0.395,0.216,0.050,0.152,0.083
1,urn,UNKNOWN,UNKNOWN,1,-0.003,0.035,0.016,-0.003,0.052,0.113,-0.006,0.158,-0.006,0.026,-0.005,-0.005,0.007,0.138,0.112,0.178,0.018,0.017,0.072
1,screws,tool,tool,1,0.009,0.121,0.059,0.023,0.019,0.082,0.067,0.164,0.019,0.044,-0.004,0.023,0.031,0.317,0.110,0.180,0.004,0.041,0.177
1,crossbow,weapon,weapon,1,-0.005,0.172,-0.010,-0.001,-0.006,0.174,-0.007,0.013,-0.002,0.072,0.024,0.001,0.010,0.087,0.122,0.011,-0.006,0.051,0.445
1,onions,vegetable,vegetable,1,0.022,-0.005,0.002,-0.005,0.100,0.026,0.010,0.037,0.025,0.007,0.074,0.045,-0.008,0.009,0.030,0.121,0.447,0.017,-0.002
1,elephant,mammal,mammal,1,0.116,0.137,0.002,0.040,-0.002,0.069,0.110,0.011,0.522,0.047,0.033,0.206,0.019,-0.002,0.002,0.013,0.004,0.115,0.020
1,chapel,building,building,1,-0.005,0.127,-0.011,-0.005,-0.006,-0.008,-0.008,-0.009,-0.008,-0.005,-0.007,-0.007,-0.007,-0.010,-0.009,-0.015,-0.007,-0.001,-0.008
1,anchor,UNKNOWN,tool,0,0.007,0.120,0.036,-0.002,-0.005,0.127,0.008,0.214,0.023,0.078,0.005,-0.004,0.029,0.336,0.134,0.190,-0.004,0.087,0.240
1,camisole,clothing,clothing,1,0.012,-0.008,0.315,-0.006,0.003,0.069,-0.006,0.005,0.022,0.002,0.017,-0.009,-0.009,-0.013,-0.011,0.052,0.016,0.004,-0.011
1,gun,weapon,weapon,1,0.004,0.029,0.012,-0.000,-0.008,0.041,0.027,0.098,0.023,0.045,-0.009,0.004,0.011,0.131,0.049,0.101,0.006,0.056,0.613
1,cloak,clothing,clothing,1,0.013,0.008,0.364,0.020,0.005,0.036,0.117,0.008,0.054,0.044,0.044,0.080,0.008,0.144,0.078,0.059,0.056,0.052,0.115
1,bowl,kitchen,kitchen,1,-0.005,-0.007,0.052,-0.005,0.118,0.107,0.000,0.394,-0.009,0.005,-0.008,-0.008,-0.008,0.107,0.192,0.244,0.042,-0.005,0.013
1,trombone,musical_instrument,musical_instrument,1,0.015,0.060,0.020,0.008,-0.000,0.018,0.031,0.015,0.039,0.696,0.028,0.030,0.004,0.050,0.028,0.040,0.009,0.099,0.064
