fold,item,actual_category,guess_category,correct,bird_sim,building_sim,clothing_sim,fish_sim,fruit_sim,furniture_sim,invertebrate_sim,kitchen_sim,mammal_sim,musical_instrument_sim,plant_sim,reptile_sim,room_sim,tool_sim,toy_sim,UNKNOWN_sim,vegetable_sim,vehicle_sim,weapon_sim
0,fawn,mammal,mammal,1,0.017,0.009,0.020,0.050,0.005,0.004,0.019,0.001,0.684,0.006,0.009,0.016,0.004,0.007,0.004,0.003,0.002,0.005,0.003
0,grenade,weapon,weapon,1,0.017,0.011,0.002,0.010,0.424,0.003,0.029,0.026,0.002,0.037,0.100,0.015,0.012,0.003,0.005,0.092,0.410,0.052,0.658
0,shell,UNKNOWN,UNKNOWN,1,0.004,0.010,0.073,0.001,0.084,0.054,0.008,0.002,0.004,0.002,0.014,0.005,0.004,0.005,0.013,0.705,0.064,0.022,0.004
0,wagon,vehicle,vehicle,1,0.009,0.015,0.042,0.002,0.006,0.003,0.001,0.002,0.007,0.006,0.005,0.005,0.002,0.011,0.013,0.019,0.007,0.719,0.061
0,sledgehammer,tool,tool,1,0.059,0.066,0.003,0.002,0.006,0.056,0.001,0.113,0.007,0.012,0.003,0.004,0.006,0.599,0.021,0.005,0.005,0.108,0.044
0,socks,clothing,clothing,1,0.002,0.010,0.780,0.014,0.006,0.077,0.005,0.002,0.100,0.003,0.006,0.013,0.004,0.008,0.013,0.103,0.005,0.075,0.005
0,garlic,vegetable,vegetable,1,0.003,0.002,0.002,0.007,0.065,0.002,0.026,0.033,0.002,0.003,0.056,0.009,0.003,0.002,0.005,0.087,0.408,0.004,0.008
0,oriole,bird,bird,1,0.566,0.043,0.001,0.005,0.043,0.021,0.027,0.011,0.034,0.042,0.033,0.009,0.007,0.038,0.028,0.041,0.019,0.061,0.024
0,cucumber,vegetable,vegetable,1,0.003,0.008,0.002,0.007,0.075,0.002,0.027,0.122,0.002,0.003,0.060,0.016,0.008,0.027,0.011,0.081,0.443,0.004,0.007
0,accordion,musical_instrument,musical_instrument,1,0.045,0.008,0.013,0.084,0.034,0.049,0.022,0.120,0.033,0.267,0.023,0.059,0.032,0.022,0.087,0.003,0.029,0.043,0.049
0,donkey,mammal,mammal,1,0.017,0.009,0.020,0.050,0.005,0.004,0.019,0.001,0.684,0.006,0.009,0.016,0.004,0.007,0.004,0.003,0.002,0.005,0.003
0,jacket,clothing,clothing,1,0.002,0.009,0.767,0.014,0.006,0.068,0.005,0.002,0.101,0.003,0.006,0.013,0.004,0.008,0.013,0.093,0.005,0.076,0.005
0,rope,tool,tool,1,0.011,0.012,0.008,0.002,0.008,0.074,0.001,0.129,0.009,0.006,0.002,0.004,0.005,0.589,0.036,0.004,0.006,0.018,0.003
0,alligator,reptile,mammal,1,0.012,0.013,0.011,0.270,0.007,0.002,0.110,0.028,0.326,0.013,0.067,0.072,0.010,0.006,0.008,0.005,0.037,0.003,0.005
0,inn,building,building,1,0.042,0.585,0.012,0.016,0.003,0.048,0.007,0.007,0.076,0.017,0.009,0.017,0.025,0.060,0.011,0.093,0.003,0.075,0.038
0,prune,fruit,fruit,1,0.005,0.002,0.003,0.001,0.629,0.009,0.008,0.003,0.012,0.008,0.012,0.004,0.006,0.009,0.005,0.089,0.056,0.005,0.080
0,balloon,toy,tool,1,0.128,0.023,0.013,0.006,0.056,0.021,0.027,0.042,0.042,0.028,0.023,0.027,0.018,0.261,0.253,0.044,0.027,0.063,0.001
0,mixer,kitchen,kitchen,1,0.007,0.012,0.002,0.014,0.005,0.054,0.004,0.639,0.002,0.011,0.010,0.013,0.008,0.328,0.026,0.003,0.058,0.005,0.005
0,vest,clothing,clothing,1,0.002,0.009,0.758,0.014,0.007,0.063,0.005,0.002,0.102,0.003,0.006,0.013,0.003,0.008,0.013,0.088,0.005,0.076,0.005
0,bayonet,weapon,weapon,1,0.011,0.014,0.005,0.002,0.075,0.009,0.001,0.002,0.016,0.021,0.004,0.003,0.005,0.011,0.002,0.010,0.005,0.115,0.603
0,thermometer,tool,tool,1,0.012,0.013,0.004,0.002,0.008,0.086,0.001,0.133,0.009,0.006,0.002,0.004,0.005,0.582,0.022,0.004,0.005,0.008,0.004
0,spinach,vegetable,vegetable,1,0.003,0.002,0.002,0.007,0.065,0.002,0.026,0.033,0.002,0.003,0.056,0.009,0.003,0.002,0.005,0.087,0.408,0.004,0.008
0,rattlesnake,reptile,reptile,1,0.004,0.044,0.019,0.082,0.004,0.002,0.023,0.079,0.034,0.023,0.028,0.096,0.024,0.037,0.073,0.008,0.040,0.071,0.004
0,cedar,plant,vegetable,1,0.021,0.009,0.013,0.046,0.053,0.002,0.092,0.027,0.018,0.006,0.176,0.027,0.004,0.004,0.005,0.055,0.346,0.037,0.081
0,cannon,weapon,weapon,1,0.011,0.014,0.005,0.002,0.076,0.009,0.001,0.002,0.016,0.021,0.004,0.003,0.005,0.011,0.002,0.010,0.005,0.116,0.600
0,leopard,mammal,mammal,1,0.017,0.009,0.020,0.050,0.005,0.004,0.019,0.001,0.684,0.006,0.009,0.016,0.004,0.007,0.004,0.003,0.002,0.005,0.003
0,tangerine,fruit,fruit,1,0.005,0.002,0.003,0.001,0.629,0.009,0.008,0.003,0.012,0.008,0.012,0.004,0.006,0.009,0.005,0.089,0.056,0.005,0.080
0,basement,room,building,1,0.005,0.164,0.015,0.085,0.048,0.104,0.027,0.061,0.057,0.069,0.025,0.067,0.119,0.032,0.017,0.070,0.028,0.003,0.063
0,curtains,furniture,furniture,1,0.014,0.010,0.027,0.002,0.016,0.725,0.001,0.022,0.008,0.012,0.002,0.002,0.005,0.052,0.009,0.056,0.004,0.005,0.014
0,key,UNKNOWN,UNKNOWN,1,0.019,0.073,0.014,0.001,0.068,0.049,0.008,0.004,0.004,0.003,0.020,0.004,0.006,0.013,0.006,0.673,0.054,0.046,0.042
0,bus,vehicle,vehicle,1,0.009,0.014,0.042,0.002,0.006,0.003,0.001,0.002,0.007,0.006,0.005,0.005,0.002,0.010,0.012,0.019,0.007,0.719,0.061
0,skunk,mammal,mammal,1,0.017,0.009,0.020,0.050,0.005,0.004,0.019,0.001,0.684,0.006,0.009,0.016,0.004,0.007,0.004,0.003,0.002,0.005,0.003
0,veil,clothing,clothing,1,0.002,0.009,0.761,0.014,0.007,0.065,0.005,0.002,0.102,0.003,0.006,0.013,0.004,0.008,0.013,0.090,0.005,0.076,0.005
0,rifle,weapon,weapon,1,0.007,0.013,0.003,0.017,0.047,0.006,0.005,0.026,0.004,0.043,0.020,0.012,0.008,0.004,0.003,0.008,0.058,0.081,0.698
0,fox,mammal,mammal,1,0.017,0.009,0.020,0.050,0.005,0.004,0.019,0.001,0.684,0.006,0.009,0.016,0.004,0.007,0.004,0.003,0.002,0.005,0.003
0,emu,bird,mammal,1,0.415,0.045,0.012,0.055,0.003,0.036,0.018,0.011,0.494,0.045,0.013,0.016,0.006,0.060,0.015,0.002,0.001,0.074,0.032
0,thimble,tool,tool,1,0.012,0.013,0.004,0.002,0.008,0.082,0.001,0.132,0.009,0.006,0.002,0.004,0.005,0.582,0.024,0.004,0.005,0.009,0.003
0,hoe,tool,tool,1,0.012,0.013,0.004,0.002,0.008,0.084,0.001,0.133,0.009,0.006,0.002,0.003,0.005,0.581,0.022,0.004,0.005,0.008,0.004
0,bazooka,weapon,weapon,1,0.011,0.014,0.005,0.002,0.076,0.009,0.001,0.002,0.016,0.021,0.004,0.003,0.005,0.011,0.002,0.010,0.005,0.116,0.600
0,submarine,vehicle,vehicle,1,0.009,0.021,0.043,0.002,0.006,0.003,0.001,0.003,0.007,0.006,0.005,0.006,0.002,0.019,0.016,0.019,0.007,0.719,0.059
0,lobster,invertebrate,invertebrate,1,0.026,0.007,0.007,0.188,0.044,0.002,0.299,0.017,0.226,0.011,0.194,0.072,0.010,0.002,0.010,0.030,0.176,0.002,0.004
0,brush,tool,tool,1,0.017,0.019,0.007,0.002,0.007,0.068,0.001,0.125,0.008,0.007,0.002,0.004,0.005,0.592,0.033,0.005,0.006,0.030,0.006
0,emerald,UNKNOWN,UNKNOWN,1,0.003,0.009,0.044,0.010,0.052,0.035,0.030,0.026,0.001,0.004,0.067,0.017,0.007,0.002,0.014,0.663,0.451,0.013,0.006
0,elk,mammal,mammal,1,0.017,0.009,0.020,0.050,0.005,0.004,0.019,0.001,0.684,0.006,0.009,0.016,0.004,0.007,0.004,0.003,0.002,0.005,0.003
0,bracelet,UNKNOWN,UNKNOWN,1,0.005,0.010,0.019,0.001,0.082,0.071,0.008,0.002,0.005,0.002,0.012,0.003,0.003,0.005,0.005,0.640,0.052,0.005,0.005
0,cantaloupe,fruit,fruit,1,0.005,0.002,0.003,0.001,0.629,0.009,0.008,0.003,0.012,0.008,0.012,0.004,0.006,0.009,0.005,0.089,0.056,0.005,0.080
0,squirrel,mammal,mammal,1,0.017,0.009,0.020,0.050,0.005,0.004,0.019,0.001,0.684,0.006,0.009,0.016,0.004,0.007,0.004,0.003,0.002,0.005,0.003
0,dishwasher,kitchen,kitchen,1,0.007,0.012,0.002,0.014,0.005,0.054,0.004,0.640,0.002,0.011,0.010,0.013,0.008,0.330,0.026,0.003,0.058,0.005,0.005
0,bathtub,furniture,furniture,1,0.016,0.012,0.026,0.002,0.005,0.642,0.001,0.022,0.008,0.006,0.002,0.002,0.003,0.046,0.009,0.056,0.004,0.005,0.004
0,taxi,vehicle,vehicle,1,0.009,0.014,0.042,0.002,0.006,0.003,0.001,0.002,0.007,0.006,0.005,0.005,0.002,0.010,0.012,0.019,0.007,0.719,0.061
0,pin,clothing,clothing,1,0.002,0.023,0.666,0.015,0.057,0.037,0.006,0.012,0.173,0.009,0.007,0.029,0.022,0.171,0.036,0.027,0.007,0.089,0.040
0,gate,building,building,1,0.043,0.586,0.012,0.014,0.003,0.050,0.006,0.006,0.084,0.016,0.008,0.015,0.024,0.065,0.011,0.094,0.002,0.078,0.036
0,bear,mammal,mammal,1,0.016,0.008,0.025,0.055,0.028,0.007,0.020,0.001,0.758,0.019,0.009,0.020,0.008,0.008,0.005,0.003,0.002,0.005,0.022
0,moose,mammal,mammal,1,0.017,0.009,0.020,0.050,0.006,0.004,0.019,0.001,0.691,0.007,0.009,0.016,0.004,0.007,0.004,0.003,0.002,0.005,0.004
0,olive,vegetable,vegetable,1,0.003,0.002,0.002,0.007,0.100,0.003,0.026,0.032,0.002,0.004,0.056,0.010,0.003,0.003,0.005,0.085,0.410,0.004,0.012
0,walrus,mammal,mammal,1,0.017,0.009,0.020,0.050,0.005,0.004,0.019,0.001,0.684,0.006,0.009,0.016,0.004,0.007,0.004,0.003,0.002,0.005,0.003
0,broccoli,vegetable,vegetable,1,0.003,0.002,0.002,0.007,0.065,0.002,0.026,0.033,0.002,0.003,0.056,0.009,0.003,0.002,0.005,0.087,0.408,0.004,0.008
0,celery,vegetable,vegetable,1,0.003,0.002,0.002,0.007,0.065,0.002,0.026,0.033,0.002,0.003,0.056,0.009,0.003,0.002,0.005,0.087,0.408,0.004,0.008
0,house,building,building,1,0.043,0.586,0.012,0.014,0.003,0.050,0.006,0.006,0.084,0.016,0.008,0.015,0.024,0.065,0.011,0.094,0.002,0.078,0.036
0,wheel,UNKNOWN,UNKNOWN,1,0.004,0.010,0.066,0.001,0.084,0.056,0.008,0.002,0.004,0.002,0.014,0.005,0.004,0.005,0.012,0.701,0.063,0.019,0.004
0,couch,furniture,furniture,1,0.016,0.010,0.054,0.004,0.026,0.752,0.002,0.022,0.021,0.017,0.003,0.004,0.007,0.059,0.009,0.044,0.004,0.005,0.024
0,ruler,tool,tool,1,0.012,0.013,0.004,0.002,0.008,0.084,0.001,0.133,0.009,0.006,0.002,0.003,0.005,0.581,0.022,0.004,0.005,0.008,0.004
0,wall,furniture,furniture,1,0.013,0.016,0.024,0.002,0.005,0.648,0.001,0.035,0.006,0.006,0.002,0.002,0.004,0.090,0.011,0.058,0.004,0.006,0.004
0,mat,furniture,furniture,1,0.014,0.010,0.030,0.002,0.037,0.772,0.001,0.022,0.010,0.021,0.002,0.003,0.008,0.056,0.009,0.053,0.004,0.005,0.034
0,buggy,vehicle,vehicle,1,0.009,0.020,0.043,0.002,0.006,0.003,0.001,0.003,0.007,0.006,0.005,0.006,0.002,0.018,0.015,0.019,0.007,0.719,0.060
0,cap_(bottle),kitchen,kitchen,1,0.008,0.012,0.002,0.013,0.005,0.052,0.005,0.640,0.002,0.011,0.011,0.013,0.008,0.328,0.027,0.004,0.067,0.005,0.005
0,nectarine,fruit,fruit,1,0.005,0.002,0.003,0.001,0.629,0.009,0.008,0.003,0.012,0.008,0.012,0.004,0.006,0.009,0.005,0.089,0.056,0.005,0.080
0,cork,UNKNOWN,UNKNOWN,1,0.014,0.078,0.010,0.004,0.068,0.054,0.022,0.005,0.030,0.004,0.020,0.011,0.016,0.026,0.013,0.545,0.032,0.003,0.003
0,mug,kitchen,kitchen,1,0.008,0.014,0.002,0.014,0.004,0.052,0.004,0.637,0.002,0.012,0.010,0.013,0.008,0.331,0.026,0.003,0.058,0.007,0.007
0,ladle,kitchen,kitchen,1,0.007,0.012,0.002,0.014,0.005,0.054,0.004,0.640,0.002,0.011,0.010,0.013,0.008,0.330,0.026,0.003,0.058,0.005,0.005
0,dandelion,plant,vegetable,1,0.088,0.042,0.001,0.044,0.032,0.001,0.110,0.014,0.015,0.027,0.167,0.035,0.009,0.002,0.010,0.074,0.216,0.047,0.047
0,beehive,UNKNOWN,UNKNOWN,1,0.015,0.031,0.014,0.001,0.068,0.055,0.008,0.002,0.004,0.003,0.018,0.003,0.004,0.005,0.004,0.667,0.051,0.024,0.026
0,crown,clothing,clothing,1,0.002,0.010,0.779,0.014,0.006,0.077,0.005,0.002,0.099,0.003,0.006,0.013,0.004,0.008,0.013,0.104,0.005,0.075,0.005
0,cathedral,building,building,1,0.044,0.585,0.013,0.014,0.003,0.050,0.007,0.006,0.090,0.016,0.008,0.016,0.024,0.065,0.011,0.092,0.002,0.077,0.036
1,raisin,fruit,fruit,1,0.008,0.017,0.088,0.007,0.520,0.007,0.102,0.009,0.010,0.093,0.015,0.009,0.005,0.002,0.029,0.008,0.071,0.004,0.009
1,clam,invertebrate,invertebrate,1,0.129,0.015,0.003,0.023,0.178,0.004,0.447,0.005,0.181,0.033,0.024,0.043,0.005,0.002,0.020,0.003,0.043,0.003,0.008
1,crane_(machine),vehicle,vehicle,1,0.010,0.014,0.004,0.005,0.002,0.032,0.001,0.124,0.014,0.008,0.005,0.006,0.012,0.042,0.005,0.014,0.011,0.666,0.040
1,earmuffs,clothing,clothing,1,0.039,0.003,0.829,0.007,0.013,0.012,0.003,0.016,0.023,0.016,0.003,0.008,0.002,0.002,0.002,0.025,0.005,0.004,0.051
1,fridge,kitchen,kitchen,1,0.035,0.002,0.017,0.002,0.006,0.027,0.004,0.653,0.025,0.003,0.002,0.002,0.009,0.007,0.008,0.108,0.002,0.011,0.003
1,hook,UNKNOWN,UNKNOWN,1,0.019,0.034,0.008,0.007,0.003,0.047,0.002,0.016,0.025,0.002,0.007,0.008,0.011,0.102,0.024,0.841,0.013,0.013,0.007
1,bike,vehicle,vehicle,1,0.010,0.014,0.004,0.005,0.002,0.032,0.001,0.124,0.014,0.008,0.005,0.006,0.012,0.042,0.005,0.014,0.011,0.666,0.040
1,sleigh,vehicle,vehicle,1,0.016,0.102,0.004,0.006,0.003,0.032,0.002,0.094,0.019,0.007,0.008,0.007,0.017,0.036,0.006,0.262,0.014,0.658,0.067
1,colander,kitchen,kitchen,1,0.025,0.011,0.007,0.002,0.005,0.070,0.003,0.759,0.015,0.024,0.003,0.002,0.015,0.047,0.006,0.042,0.002,0.062,0.050
1,tank_(army),vehicle,vehicle,1,0.008,0.020,0.003,0.006,0.003,0.031,0.002,0.104,0.011,0.013,0.006,0.008,0.014,0.044,0.006,0.011,0.014,0.667,0.033
1,football,toy,toy,1,0.003,0.012,0.003,0.020,0.158,0.032,0.058,0.013,0.008,0.009,0.034,0.029,0.022,0.105,0.252,0.036,0.208,0.008,0.002
1,bow_(weapon),weapon,weapon,1,0.013,0.019,0.079,0.005,0.044,0.013,0.013,0.033,0.017,0.017,0.008,0.007,0.003,0.014,0.006,0.010,0.017,0.018,0.710
1,stork,bird,bird,1,0.395,0.003,0.008,0.006,0.002,0.005,0.021,0.009,0.370,0.005,0.003,0.011,0.001,0.001,0.001,0.012,0.002,0.003,0.007
1,apron,clothing,clothing,1,0.038,0.003,0.814,0.009,0.017,0.054,0.004,0.080,0.020,0.025,0.005,0.009,0.007,0.019,0.011,0.081,0.005,0.001,0.028
1,cow,mammal,bird,1,0.395,0.003,0.008,0.006,0.002,0.005,0.021,0.009,0.370,0.005,0.003,0.011,0.001,0.001,0.001,0.012,0.002,0.003,0.007
1,trumpet,musical_instrument,musical_instrument,1,0.009,0.077,0.043,0.006,0.056,0.038,0.012,0.022,0.004,0.548,0.006,0.006,0.010,0.046,0.010,0.007,0.008,0.014,0.040
1,projector,UNKNOWN,UNKNOWN,1,0.046,0.026,0.016,0.002,0.007,0.020,0.004,0.115,0.030,0.003,0.003,0.002,0.006,0.009,0.008,0.829,0.003,0.002,0.008
1,barrel,UNKNOWN,UNKNOWN,1,0.024,0.025,0.010,0.005,0.004,0.033,0.002,0.020,0.028,0.001,0.005,0.006,0.008,0.047,0.019,0.857,0.009,0.006,0.005
1,urn,UNKNOWN,UNKNOWN,1,0.026,0.025,0.011,0.005,0.004,0.032,0.002,0.024,0.028,0.001,0.005,0.006,0.008,0.041,0.018,0.857,0.008,0.006,0.005
1,screws,tool,tool,1,0.004,0.042,0.002,0.012,0.007,0.086,0.005,0.016,0.004,0.055,0.010,0.015,0.021,0.444,0.042,0.020,0.022,0.057,0.017
1,crossbow,weapon,weapon,1,0.017,0.056,0.081,0.006,0.062,0.013,0.017,0.029,0.020,0.015,0.010,0.007,0.004,0.012,0.007,0.058,0.023,0.017,0.781
1,onions,vegetable,vegetable,1,0.002,0.016,0.003,0.018,0.164,0.006,0.055,0.002,0.007,0.008,0.026,0.030,0.008,0.015,0.070,0.009,0.235,0.027,0.004
1,elephant,mammal,mammal,1,0.239,0.003,0.005,0.020,0.001,0.010,0.012,0.003,0.368,0.002,0.007,0.041,0.003,0.010,0.004,0.016,0.009,0.027,0.003
1,chapel,building,building,1,0.007,0.521,0.002,0.007,0.027,0.009,0.012,0.004,0.004,0.134,0.007,0.008,0.007,0.017,0.005,0.118,0.012,0.029,0.074
1,anchor,UNKNOWN,UNKNOWN,1,0.020,0.028,0.009,0.007,0.003,0.042,0.002,0.015,0.027,0.001,0.007,0.008,0.010,0.081,0.024,0.857,0.013,0.011,0.005
1,camisole,clothing,clothing,1,0.039,0.003,0.829,0.007,0.013,0.012,0.003,0.016,0.023,0.016,0.003,0.008,0.002,0.002,0.002,0.025,0.005,0.004,0.051
1,gun,weapon,weapon,1,0.012,0.014,0.077,0.005,0.051,0.013,0.015,0.036,0.017,0.017,0.008,0.007,0.003,0.014,0.006,0.006,0.019,0.018,0.709
1,cloak,clothing,clothing,1,0.022,0.009,0.758,0.013,0.035,0.010,0.007,0.010,0.011,0.051,0.005,0.015,0.004,0.003,0.004,0.013,0.010,0.004,0.031
1,bowl,kitchen,kitchen,1,0.025,0.002,0.014,0.002,0.076,0.027,0.026,0.754,0.039,0.002,0.008,0.002,0.012,0.007,0.036,0.094,0.015,0.009,0.010
1,trombone,musical_instrument,musical_instrument,1,0.008,0.089,0.043,0.006,0.057,0.018,0.012,0.009,0.004,0.535,0.006,0.006,0.006,0.018,0.005,0.003,0.009,0.025,0.050
1,basket,UNKNOWN,UNKNOWN,1,0.042,0.027,0.014,0.002,0.006,0.018,0.004,0.051,0.028,0.003,0.003,0.002,0.004,0.011,0.007,0.822,0.003,0.001,0.009
1,shed,building,building,1,0.008,0.520,0.002,0.006,0.030,0.008,0.013,0.005,0.004,0.152,0.006,0.006,0.007,0.013,0.005,0.117,0.009,0.020,0.082
1,building,building,building,1,0.006,0.516,0.002,0.011,0.021,0.012,0.010,0.003,0.004,0.097,0.009,0.013,0.010,0.036,0.009,0.132,0.022,0.067,0.057
1,screwdriver,tool,tool,1,0.006,0.017,0.003,0.006,0.003,0.094,0.002,0.027,0.008,0.018,0.006,0.008,0.013,0.411,0.023,0.036,0.011,0.057,0.027
1,drill,tool,tool,1,0.006,0.019,0.003,0.007,0.003,0.093,0.002,0.025,0.007,0.021,0.007,0.009,0.014,0.415,0.025,0.033,0.012,0.057,0.026
1,pot,furniture,kitchen,1,0.021,0.011,0.006,0.002,0.004,0.083,0.002,0.705,0.015,0.019,0.003,0.002,0.017,0.070,0.008,0.045,0.003,0.097,0.043
1,tank_(container),UNKNOWN,UNKNOWN,1,0.029,0.025,0.011,0.008,0.004,0.060,0.002,0.268,0.035,0.001,0.009,0.009,0.032,0.039,0.031,0.885,0.016,0.087,0.003
1,duck,bird,bird,1,0.397,0.003,0.010,0.007,0.002,0.005,0.021,0.009,0.369,0.005,0.003,0.012,0.001,0.002,0.001,0.011,0.002,0.003,0.008
