fold,item,actual_category,guess_category,correct,bird_sim,building_sim,clothing_sim,fish_sim,fruit_sim,furniture_sim,invertebrate_sim,kitchen_sim,mammal_sim,musical_instrument_sim,plant_sim,reptile_sim,room_sim,tool_sim,toy_sim,UNKNOWN_sim,vegetable_sim,vehicle_sim,weapon_sim
0,seagull,bird,bird,1,0.708,-0.004,-0.005,0.009,-0.003,0.003,0.176,0.009,0.066,0.006,0.034,0.013,-0.009,-0.012,-0.010,0.064,0.036,0.052,-0.009
0,cathedral,building,building,1,0.040,0.248,-0.005,0.004,-0.001,0.030,0.031,0.023,0.094,0.061,0.017,0.031,0.027,0.001,0.003,0.016,0.003,0.148,0.016
0,raven,bird,bird,1,0.869,0.015,0.009,0.033,0.001,-0.005,0.276,-0.003,0.207,0.037,-0.002,0.078,0.013,-0.001,-0.007,0.005,0.029,0.076,0.019
0,goldfish,fish,fish,1,0.068,0.098,-0.002,0.645,0.055,0.004,0.183,0.001,0.182,0.004,-0.007,0.282,0.027,0.011,0.044,0.052,0.047,0.004,0.020
0,grape,fruit,fruit,1,0.011,0.049,-0.004,0.053,0.608,0.015,0.145,0.019,0.017,0.003,0.196,0.175,0.007,0.027,0.077,0.114,0.303,0.016,0.020
0,comb,tool,kitchen,0,0.007,0.073,0.070,0.019,0.013,0.093,0.057,0.185,0.043,0.012,-0.006,0.117,0.025,0.180,0.156,0.144,0.007,0.035,0.057
0,helmet,weapon,UNKNOWN,0,-0.004,-0.009,0.103,-0.004,0.001,0.019,0.031,0.061,-0.008,-0.005,0.016,0.003,-0.007,0.078,0.082,0.104,-0.007,-0.003,0.027
0,tortoise,reptile,reptile,1,0.082,0.019,-0.010,0.208,0.044,0.018,0.263,-0.002,0.255,0.010,0.111,0.481,-0.001,-0.001,0.003,0.009,0.100,0.036,0.006
0,toad,reptile,reptile,1,0.089,0.041,0.004,0.166,0.081,0.010,0.195,-0.007,0.233,-0.001,0.196,0.460,0.007,0.017,0.026,0.064,0.189,0.006,0.018
0,saxophone,musical_instrument,musical_instrument,1,-0.006,0.043,-0.003,-0.005,-0.007,0.038,-0.008,0.093,-0.009,0.650,-0.007,-0.008,0.017,0.106,0.060,0.091,-0.008,0.032,0.066
0,asparagus,vegetable,vegetable,1,0.013,0.000,0.055,0.105,0.164,-0.000,0.137,-0.002,0.012,0.003,0.312,0.347,-0.006,0.099,0.045,0.122,0.796,0.029,0.050
0,unicycle,vehicle,vehicle,1,-0.005,-0.008,-0.009,-0.004,-0.006,0.003,-0.007,-0.008,0.002,0.003,-0.006,-0.006,0.008,0.013,0.040,-0.013,-0.006,0.076,-0.001
0,jar,kitchen,UNKNOWN,0,-0.005,0.000,-0.005,-0.004,-0.006,0.077,-0.007,0.081,-0.008,-0.004,-0.006,-0.007,-0.007,0.038,0.050,0.095,-0.006,-0.007,-0.006
0,cigar,UNKNOWN,UNKNOWN,1,0.009,0.042,0.045,0.035,0.013,0.028,0.021,0.001,0.086,0.019,0.066,0.034,-0.000,0.038,0.030,0.140,0.031,0.047,0.012
0,bra,clothing,clothing,1,0.019,-0.008,0.262,-0.006,-0.005,0.032,0.020,0.005,0.017,0.007,0.012,-0.009,-0.006,0.012,0.027,0.054,0.021,0.004,-0.005
0,medal,UNKNOWN,UNKNOWN,1,-0.006,0.027,0.031,-0.005,0.024,0.039,-0.008,0.096,-0.009,0.023,-0.007,-0.008,0.010,0.085,0.077,0.245,0.009,0.021,0.043
0,drill,tool,tool,1,0.005,0.022,-0.005,-0.004,-0.006,0.059,-0.007,0.131,-0.008,0.064,-0.006,-0.007,0.047,0.221,0.022,0.076,-0.007,0.065,0.094
0,bench,furniture,furniture,1,-0.004,0.316,0.081,-0.004,0.002,0.441,0.015,0.111,0.023,0.119,0.078,0.070,0.041,0.299,0.291,0.212,0.002,0.120,0.141
0,inn,building,building,1,0.016,0.187,-0.001,0.044,0.034,0.005,0.104,0.002,0.036,0.001,-0.006,0.019,0.098,0.011,0.042,0.038,0.021,0.002,0.020
0,harpoon,weapon,weapon,1,-0.006,0.089,0.079,-0.004,0.000,0.079,-0.002,0.198,-0.003,0.041,0.023,0.069,0.037,0.337,0.136,0.202,0.006,0.084,0.572
0,typewriter,UNKNOWN,musical_instrument,0,-0.007,0.025,-0.005,-0.005,-0.008,0.041,-0.009,0.063,-0.010,0.090,-0.008,-0.008,0.009,0.082,0.059,0.073,-0.008,0.026,0.064
0,buckle,clothing,tool,0,0.009,0.193,0.026,0.026,0.020,0.136,0.063,0.305,0.021,0.062,-0.005,0.011,0.081,0.372,0.183,0.290,0.012,0.112,0.199
0,bouquet,plant,toy,0,0.014,-0.007,0.005,-0.004,-0.005,-0.002,0.016,-0.007,-0.007,-0.004,0.010,-0.006,-0.006,-0.008,0.047,0.008,-0.006,-0.008,-0.007
0,bow_(ribbon),clothing,clothing,1,0.001,0.009,0.139,-0.004,0.072,0.036,0.065,0.005,-0.000,-0.000,0.013,0.042,-0.006,0.075,0.122,0.037,0.018,0.020,0.014
0,trombone,musical_instrument,musical_instrument,1,0.021,0.053,0.030,-0.001,0.000,0.010,0.012,0.013,0.038,0.730,0.023,0.059,0.004,0.052,0.027,0.046,0.004,0.101,0.055
0,cellar,room,room,1,-0.005,0.054,-0.010,-0.004,-0.006,0.082,-0.003,0.086,-0.008,-0.005,-0.006,-0.007,0.342,-0.009,-0.008,0.023,-0.007,-0.009,-0.008
0,jeans,clothing,clothing,1,0.018,-0.010,0.266,-0.005,-0.007,0.048,0.003,-0.005,-0.009,-0.000,-0.007,-0.008,0.022,0.014,0.038,-0.006,-0.008,-0.008,-0.009
0,elk,mammal,mammal,1,0.098,0.033,-0.001,0.103,0.023,0.049,0.109,0.004,0.703,0.020,0.026,0.200,0.001,-0.003,0.009,0.042,0.048,0.075,0.004
0,walrus,mammal,mammal,1,0.132,0.114,-0.005,0.268,-0.001,0.025,0.137,0.023,0.604,0.062,0.017,0.346,0.020,0.001,0.003,0.027,0.003,0.141,0.016
0,saucer,kitchen,toy,0,-0.006,-0.010,0.003,-0.005,0.080,0.061,-0.009,0.118,-0.009,0.011,-0.007,-0.008,-0.008,0.032,0.149,0.137,0.039,-0.007,-0.002
0,woodpecker,bird,bird,1,0.695,-0.010,-0.011,0.031,-0.007,-0.013,0.176,-0.007,0.140,0.009,-0.007,0.091,-0.008,-0.010,-0.010,-0.011,-0.008,0.042,0.003
0,door,furniture,building,0,-0.006,0.412,0.003,-0.005,-0.007,0.369,-0.008,0.258,-0.009,0.131,0.044,-0.008,0.061,0.411,0.262,0.233,-0.007,0.146,0.220
0,scarf,clothing,clothing,1,0.001,-0.001,0.458,-0.004,0.005,0.035,0.013,-0.000,0.000,0.002,0.027,0.078,-0.007,0.091,0.094,0.084,0.006,0.011,0.029
0,eel,fish,fish,1,0.024,0.001,0.070,0.494,0.040,0.054,0.218,0.089,0.079,0.004,0.092,0.340,0.040,0.111,0.057,0.119,0.082,0.024,0.094
0,blender,kitchen,kitchen,1,0.001,-0.011,-0.011,-0.005,-0.007,0.114,-0.009,0.385,-0.010,0.036,-0.008,-0.008,0.033,0.023,0.018,0.041,-0.008,0.035,0.032
0,racquet,toy,musical_instrument,0,-0.006,0.096,0.008,-0.004,0.024,0.116,-0.008,0.143,-0.008,0.200,0.009,-0.007,0.012,0.181,0.142,0.110,0.009,0.044,0.092
0,skyscraper,building,building,1,0.005,0.161,-0.009,-0.002,-0.005,0.020,0.002,-0.001,0.024,0.011,0.128,0.002,0.038,-0.008,-0.006,-0.007,-0.005,0.037,-0.002
0,rocker,furniture,furniture,1,-0.004,0.274,0.010,-0.003,-0.005,0.323,-0.005,0.021,-0.006,0.098,0.049,-0.005,0.022,0.131,0.177,0.074,-0.005,0.079,0.060
0,tangerine,fruit,fruit,1,0.017,0.086,0.003,0.040,0.728,0.032,0.096,0.034,0.037,0.009,-0.002,0.017,0.023,0.031,0.114,0.133,0.147,0.006,0.021
0,pear,fruit,fruit,1,0.033,-0.007,0.005,0.126,0.727,0.015,0.154,-0.003,0.022,0.001,0.305,0.202,-0.007,0.008,-0.009,0.133,0.356,0.027,0.008
0,tank_(container),UNKNOWN,kitchen,0,0.021,0.217,0.015,0.001,-0.003,0.216,0.015,0.329,0.052,0.071,0.008,0.015,0.168,0.279,0.143,0.304,-0.001,0.153,0.122
0,toaster,kitchen,kitchen,1,-0.006,0.033,0.015,-0.005,-0.007,0.150,-0.008,0.552,-0.009,0.013,-0.007,-0.008,0.057,0.083,0.033,0.080,-0.001,0.028,0.053
0,certificate,UNKNOWN,furniture,0,-0.006,-0.009,-0.010,-0.004,-0.006,0.010,-0.008,-0.002,-0.008,-0.005,-0.007,-0.007,-0.007,-0.005,-0.009,0.000,-0.007,-0.009,-0.008
0,faucet,kitchen,kitchen,1,-0.007,0.059,-0.001,-0.005,-0.008,0.111,-0.009,0.211,-0.010,0.027,-0.008,-0.009,0.022,0.133,0.053,0.102,-0.009,0.040,0.082
0,blackbird,bird,bird,1,0.869,-0.009,0.001,0.041,-0.003,-0.012,0.268,-0.009,0.162,0.012,-0.007,0.077,0.001,-0.006,-0.009,-0.007,0.013,0.049,0.005
0,nylons,clothing,clothing,1,-0.004,-0.011,0.308,-0.006,-0.008,0.031,0.007,-0.005,-0.010,-0.006,-0.008,-0.009,-0.009,0.015,0.057,0.008,-0.009,-0.008,-0.007
0,dishwasher,kitchen,kitchen,1,-0.003,0.031,0.013,-0.005,-0.007,0.126,-0.008,0.413,-0.009,0.030,-0.007,-0.008,0.056,0.070,0.027,0.070,-0.007,0.036,0.060
0,bolts,tool,tool,1,0.008,0.172,0.024,0.027,0.020,0.111,0.066,0.221,0.020,0.048,-0.007,0.010,0.069,0.337,0.138,0.235,0.011,0.096,0.164
0,muzzle,UNKNOWN,clothing,0,-0.005,-0.008,0.076,-0.004,-0.006,-0.007,-0.007,-0.008,-0.007,-0.004,-0.006,-0.006,-0.007,-0.009,0.019,0.011,-0.006,-0.008,0.012
0,napkin,kitchen,UNKNOWN,0,0.026,-0.005,0.077,-0.005,0.001,0.052,0.008,0.022,0.020,0.004,0.027,-0.008,-0.008,0.025,0.041,0.200,0.029,0.009,-0.009
0,tractor,vehicle,vehicle,1,0.032,0.128,-0.001,0.001,0.042,0.046,0.053,0.082,0.057,0.082,0.032,0.028,0.026,0.102,0.156,0.079,0.015,0.376,0.090
0,cupboard,furniture,room,0,-0.005,0.341,-0.010,-0.004,-0.006,0.388,-0.007,0.319,-0.008,0.058,0.027,-0.007,0.421,0.084,0.105,0.089,-0.006,0.058,0.040
0,robin,bird,bird,1,0.572,0.022,-0.010,0.050,0.005,-0.009,0.107,-0.007,0.067,-0.004,-0.008,0.082,0.002,-0.005,0.006,-0.001,0.001,0.008,-0.001
0,nightgown,clothing,clothing,1,-0.004,0.006,0.404,-0.004,0.010,0.088,0.011,0.002,0.004,0.004,0.037,0.104,-0.007,0.119,0.098,0.053,0.010,0.017,0.040
0,bowl,kitchen,kitchen,1,-0.005,-0.006,0.048,-0.005,0.118,0.116,-0.000,0.370,-0.009,0.018,-0.007,-0.008,-0.008,0.101,0.253,0.249,0.060,-0.001,0.009
0,bayonet,weapon,weapon,1,-0.005,-0.000,0.063,-0.004,0.002,-0.001,0.008,0.020,0.012,0.002,0.027,0.132,-0.006,0.130,0.044,0.047,0.006,0.022,0.399
0,stick,weapon,building,0,-0.005,0.330,0.085,-0.004,0.006,0.313,0.010,0.030,0.000,0.123,0.129,0.107,0.025,0.287,0.281,0.161,0.009,0.113,0.199
0,mole_(animal),mammal,mammal,1,0.074,0.149,0.017,0.083,0.069,0.045,0.230,0.007,0.403,0.007,0.005,0.128,0.044,0.031,0.090,0.100,0.052,0.007,0.034
0,telephone,UNKNOWN,kitchen,0,-0.006,-0.009,0.035,-0.005,-0.007,0.025,-0.006,0.058,-0.009,0.000,-0.007,-0.007,0.043,0.044,0.026,0.029,-0.007,-0.005,-0.006
0,hornet,invertebrate,invertebrate,1,0.293,0.028,-0.001,-0.002,0.020,-0.001,0.447,0.001,0.060,0.027,0.032,0.005,0.007,-0.001,-0.005,0.009,0.021,0.108,0.009
0,mandarin,fruit,fruit,1,0.012,0.059,-0.001,0.034,0.703,0.020,0.078,0.023,0.026,0.005,-0.000,0.010,0.014,0.020,0.080,0.117,0.157,0.003,0.013
0,bottle,kitchen,kitchen,1,-0.001,0.000,0.001,-0.005,0.010,0.070,0.003,0.144,-0.009,-0.003,0.046,0.048,-0.008,0.079,0.070,0.124,0.042,-0.001,-0.001
0,bread,UNKNOWN,UNKNOWN,1,0.056,-0.003,0.014,0.134,0.069,0.020,0.118,0.011,0.088,0.011,0.095,-0.000,-0.009,-0.005,0.001,0.194,0.185,0.010,-0.010
0,drain,kitchen,kitchen,1,-0.005,0.026,0.000,-0.004,0.023,0.058,-0.006,0.136,-0.007,0.016,-0.005,-0.006,0.010,0.078,0.071,0.087,0.009,0.020,0.042
0,camisole,clothing,clothing,1,0.018,-0.007,0.325,-0.006,0.001,0.057,-0.006,0.002,0.016,0.002,0.021,-0.009,-0.009,-0.013,-0.011,0.049,0.024,0.001,-0.010
0,zucchini,vegetable,vegetable,1,-0.003,-0.003,0.046,0.003,0.164,-0.004,0.057,0.005,-0.003,0.001,0.248,0.298,-0.008,0.086,0.037,0.077,0.713,0.022,0.042
0,toy,toy,toy,1,-0.004,-0.007,-0.008,-0.003,-0.005,-0.010,-0.006,-0.007,-0.003,-0.004,-0.005,-0.006,-0.006,-0.008,0.338,-0.002,-0.006,0.038,0.002
0,sheep,mammal,mammal,1,0.136,-0.006,0.012,0.015,0.000,0.080,0.117,0.006,0.508,0.018,0.030,0.198,-0.003,-0.010,-0.012,0.055,0.048,0.010,-0.000
0,razor,tool,weapon,0,-0.005,0.056,0.021,-0.004,-0.005,0.092,-0.006,0.192,-0.007,0.024,-0.005,-0.006,0.042,0.218,0.056,0.118,-0.006,0.045,0.247
0,doorknob,furniture,UNKNOWN,0,-0.005,0.067,0.011,-0.004,0.067,0.093,-0.007,0.190,-0.007,0.049,-0.006,-0.006,0.042,0.175,0.173,0.216,0.033,0.047,0.085
0,yam,vegetable,vegetable,1,0.015,-0.007,-0.008,0.116,0.231,-0.010,0.088,-0.007,0.011,-0.004,0.040,0.001,-0.006,-0.008,-0.007,0.074,0.526,-0.004,-0.007
0,apartment,building,building,1,0.010,0.207,-0.006,0.034,0.025,0.002,0.081,-0.002,0.025,-0.002,-0.008,0.012,0.082,0.005,0.030,0.028,0.014,0.000,0.012
0,willow,plant,plant,1,0.020,0.054,0.039,0.000,0.049,0.013,0.043,0.010,0.081,0.034,0.633,0.163,0.007,0.062,0.038,0.065,0.143,0.080,0.034
0,celery,vegetable,vegetable,1,0.005,-0.007,0.016,0.059,0.152,-0.009,0.096,-0.007,0.001,-0.002,0.318,0.267,-0.008,0.042,0.012,0.085,0.770,0.014,0.025
0,missile,weapon,weapon,1,0.045,0.042,0.039,-0.005,-0.003,0.037,0.049,0.089,0.021,0.017,0.007,0.070,0.013,0.140,0.066,0.137,-0.003,0.134,0.527
0,flea,invertebrate,invertebrate,1,0.069,0.168,0.015,0.095,0.066,0.015,0.361,0.008,0.100,0.023,-0.002,0.071,0.059,0.030,0.078,0.083,0.063,0.015,0.053
0,board_(black),furniture,vegetable,0,0.041,0.021,0.017,-0.002,0.076,0.010,0.149,-0.001,0.080,0.050,0.222,0.236,0.020,0.018,-0.005,0.055,0.251,0.056,0.047
0,sweater,clothing,clothing,1,-0.003,-0.001,0.610,-0.004,-0.006,0.019,0.008,-0.003,-0.008,-0.005,-0.007,-0.007,-0.007,0.007,0.057,-0.001,-0.007,-0.007,-0.008
0,wheel,UNKNOWN,toy,0,-0.005,0.016,0.020,-0.004,0.133,0.101,-0.007,0.141,-0.007,0.032,-0.006,-0.006,0.005,0.112,0.255,0.248,0.068,0.022,0.037
0,brick,tool,UNKNOWN,0,-0.001,0.013,0.043,-0.004,0.097,0.049,0.088,0.019,-0.003,0.005,0.013,0.002,0.006,0.066,0.077,0.124,0.017,0.024,0.046
0,machete,weapon,weapon,1,-0.005,0.082,0.070,-0.004,-0.000,0.081,0.002,0.256,0.005,0.038,0.020,0.087,0.035,0.424,0.122,0.196,0.003,0.088,0.548
0,pier,building,building,1,0.011,0.309,-0.008,-0.001,-0.004,0.256,0.007,0.029,0.029,0.117,0.054,0.007,0.029,0.127,0.172,0.082,-0.003,0.125,0.067
0,bed,furniture,furniture,1,-0.007,-0.008,0.061,-0.005,0.002,0.165,-0.009,-0.009,-0.004,-0.006,-0.008,-0.008,0.006,-0.005,-0.010,-0.003,-0.006,-0.009,-0.007
0,keyboard_(musical),musical_instrument,musical_instrument,1,0.057,0.001,0.018,-0.004,0.005,0.039,0.077,0.066,0.074,0.383,0.035,-0.007,0.038,-0.002,-0.008,0.090,0.073,0.022,0.016
0,guitar,musical_instrument,musical_instrument,1,-0.005,0.174,0.001,-0.004,-0.006,0.161,-0.007,0.010,-0.008,0.699,0.029,-0.007,0.011,0.081,0.111,0.038,-0.007,0.044,0.035
0,lemon,fruit,fruit,1,0.009,-0.010,-0.012,-0.005,0.559,-0.014,0.012,-0.004,-0.003,-0.006,0.101,-0.008,-0.009,-0.002,-0.003,0.007,0.106,0.022,-0.009
0,kite,tool,toy,0,0.005,0.058,0.034,-0.005,-0.007,0.076,0.010,0.046,-0.007,0.019,0.006,-0.008,-0.002,0.061,0.263,0.080,-0.008,0.043,0.036
0,revolver,weapon,weapon,1,0.005,0.053,0.007,-0.005,-0.004,0.048,0.029,0.147,0.018,0.035,-0.008,0.009,0.028,0.190,0.055,0.116,0.008,0.055,0.552
1,tack,tool,tool,1,0.027,0.179,0.130,0.040,0.055,0.105,0.176,0.153,0.053,0.026,0.003,0.038,0.054,0.327,0.189,0.234,0.022,0.042,0.274
1,coconut,fruit,fruit,1,0.013,-0.011,0.001,0.047,0.350,0.007,0.112,0.022,0.059,0.009,0.133,0.064,-0.010,0.007,0.051,0.140,0.098,-0.009,0.001
1,couch,furniture,furniture,1,0.009,0.017,0.101,-0.006,0.003,0.410,0.035,-0.005,0.074,0.001,-0.001,0.047,-0.004,0.005,0.002,0.030,-0.006,0.021,0.003
1,coat,clothing,clothing,1,-0.006,-0.003,0.589,0.006,-0.003,0.019,0.013,-0.001,-0.006,0.008,0.014,0.014,0.021,0.039,0.060,0.056,0.008,0.012,0.057
1,mushroom,vegetable,vegetable,1,0.044,0.035,0.012,0.151,0.093,-0.005,0.171,0.006,0.105,0.019,0.186,0.064,0.003,0.001,0.026,0.184,0.409,-0.001,0.002
1,fox,mammal,mammal,1,0.102,0.058,0.006,0.072,0.081,0.052,0.190,-0.003,0.678,-0.004,-0.005,0.272,0.006,0.014,0.041,0.015,0.020,0.038,0.018
1,corn,vegetable,vegetable,1,0.025,-0.010,-0.011,0.078,0.177,-0.013,0.067,-0.010,0.012,-0.005,0.120,-0.003,-0.008,-0.001,-0.009,0.053,0.315,0.034,-0.009
1,partridge,bird,bird,1,0.910,-0.009,-0.010,0.107,0.023,-0.011,0.212,-0.009,0.122,-0.005,0.031,0.061,-0.007,-0.009,-0.008,0.023,0.045,0.015,-0.004
1,cheetah,mammal,mammal,1,0.066,-0.010,-0.008,0.029,0.021,0.008,0.040,-0.002,0.456,-0.005,0.015,0.120,-0.008,-0.008,0.004,-0.010,-0.003,0.083,0.014
1,desk,furniture,furniture,1,0.005,0.277,0.012,-0.006,-0.008,0.401,0.044,0.107,0.084,0.108,0.029,0.072,0.033,0.215,0.205,0.155,-0.008,0.091,0.124
1,cigarette,UNKNOWN,UNKNOWN,1,0.020,0.001,0.010,0.001,0.027,0.034,-0.004,0.036,0.014,0.020,0.038,-0.008,-0.008,-0.003,0.056,0.162,0.043,-0.002,-0.006
1,chicken,bird,bird,1,0.669,-0.012,-0.009,0.170,0.031,-0.001,0.188,-0.007,0.222,-0.001,0.042,0.182,-0.009,-0.008,-0.011,0.036,0.062,0.015,-0.003
1,bazooka,weapon,weapon,1,0.017,0.097,0.009,0.003,-0.004,0.067,0.013,0.129,0.051,0.042,0.008,0.026,0.029,0.187,0.071,0.147,-0.003,0.164,0.570
1,banner,UNKNOWN,UNKNOWN,1,0.016,0.056,0.067,0.011,0.003,0.046,0.045,0.075,0.053,0.030,0.057,0.040,0.003,0.085,0.081,0.157,0.020,0.090,0.048
1,tuna,fish,fish,1,0.034,0.041,-0.006,0.710,0.060,0.003,0.192,-0.003,0.104,0.007,0.088,0.136,0.001,-0.007,-0.004,0.092,0.110,0.044,-0.007
1,bow_(weapon),weapon,weapon,1,-0.005,0.179,0.026,0.008,-0.003,0.173,0.006,0.036,-0.001,0.077,0.038,0.018,0.008,0.114,0.163,0.091,0.005,0.068,0.367
1,doll,toy,toy,1,-0.005,-0.010,-0.009,-0.005,-0.007,-0.005,-0.009,-0.001,0.007,-0.005,0.001,-0.008,-0.008,0.004,0.186,-0.013,-0.007,-0.010,0.002
1,rocket,vehicle,UNKNOWN,0,0.026,0.159,0.099,0.010,0.045,0.147,0.064,0.199,0.112,0.070,0.050,0.046,0.043,0.271,0.224,0.308,0.043,0.267,0.265
1,cougar,mammal,mammal,1,0.106,0.019,-0.008,0.043,-0.007,0.007,0.067,0.002,0.613,0.004,0.022,0.264,-0.004,0.002,0.013,0.016,-0.003,0.119,0.060
1,bathtub,furniture,furniture,1,0.034,0.047,0.006,-0.006,-0.003,0.089,0.022,0.045,0.052,0.030,0.051,0.005,-0.001,0.022,0.004,0.084,0.022,0.052,-0.001
1,drapes,furniture,furniture,1,-0.006,0.014,0.108,0.003,-0.004,0.148,0.007,-0.004,-0.007,0.004,0.009,0.009,-0.009,0.039,0.031,0.027,0.004,0.009,0.028
1,skateboard,toy,vehicle,0,-0.005,0.235,0.030,0.005,-0.001,0.190,0.013,0.007,0.016,0.087,0.044,0.012,0.030,0.136,0.313,0.059,0.008,0.619,0.080
1,mouse,mammal,mammal,1,0.115,0.137,0.007,0.096,0.057,0.006,0.212,0.007,0.434,0.010,0.014,0.236,0.029,0.015,0.063,0.111,0.033,0.001,0.030
1,alligator,reptile,reptile,1,0.050,-0.006,0.059,0.255,0.076,0.023,0.096,-0.002,0.320,0.015,0.185,0.630,-0.003,0.064,0.033,0.053,0.197,0.039,0.089
1,tiger,mammal,mammal,1,0.073,0.019,-0.002,0.032,0.011,-0.001,0.076,-0.008,0.370,0.027,-0.001,0.113,0.001,0.015,-0.009,0.004,0.015,0.042,0.054
1,trumpet,musical_instrument,musical_instrument,1,0.002,0.023,0.002,-0.002,-0.007,0.046,-0.008,0.089,-0.008,0.547,-0.008,-0.008,0.009,0.121,0.039,0.113,-0.007,0.086,0.079
1,drum,musical_instrument,musical_instrument,1,0.000,0.015,0.004,-0.005,0.048,0.069,-0.009,0.112,-0.009,0.550,-0.008,-0.008,0.005,0.104,0.151,0.155,0.021,0.064,0.065
1,basket,UNKNOWN,furniture,0,-0.005,0.141,-0.009,-0.004,-0.006,0.157,-0.007,0.121,-0.007,0.050,0.015,-0.006,0.005,0.141,0.118,0.069,-0.006,0.038,0.116
1,budgie,bird,bird,1,0.577,0.054,0.033,0.034,0.045,0.015,0.128,0.003,0.099,0.002,0.051,0.162,0.008,0.015,0.060,0.038,0.048,0.022,0.021
1,olive,vegetable,vegetable,1,0.060,0.036,0.026,0.072,0.318,0.056,0.243,-0.001,0.070,0.063,0.247,0.271,0.019,0.015,0.024,0.110,0.491,0.028,0.049
