fold,item,actual_category,guess_category,correct,bird_sim,building_sim,clothing_sim,fish_sim,fruit_sim,furniture_sim,invertebrate_sim,kitchen_sim,mammal_sim,musical_instrument_sim,plant_sim,reptile_sim,room_sim,tool_sim,toy_sim,UNKNOWN_sim,vegetable_sim,vehicle_sim,weapon_sim
0,drapes,furniture,furniture,1,-0.006,0.022,0.107,0.002,-0.006,0.124,0.007,-0.004,-0.007,-0.000,0.011,0.029,-0.008,0.051,0.035,0.026,0.002,0.004,0.029
0,napkin,kitchen,UNKNOWN,0,0.022,-0.005,0.083,-0.005,0.000,0.061,0.007,0.022,0.029,0.018,0.023,-0.009,-0.007,0.037,0.036,0.155,0.024,0.005,-0.007
0,dandelion,plant,fruit,0,0.015,-0.010,-0.010,-0.004,0.113,-0.012,0.012,-0.009,-0.003,-0.005,0.012,-0.007,-0.006,0.001,-0.009,0.011,0.051,0.038,-0.008
0,giraffe,mammal,mammal,1,0.070,0.038,-0.007,0.017,0.026,0.024,0.043,-0.011,0.340,-0.003,0.080,0.101,0.004,-0.004,-0.004,0.021,0.019,0.002,-0.009
0,chickadee,bird,bird,1,0.795,0.149,0.004,0.079,0.112,0.012,0.368,0.003,0.271,0.025,0.024,0.125,0.023,0.031,0.058,0.097,0.067,0.065,0.031
0,strainer,kitchen,kitchen,1,-0.006,0.051,0.033,-0.005,0.031,0.217,-0.008,0.596,-0.008,0.043,-0.006,-0.008,0.014,0.284,0.189,0.292,0.015,0.079,0.122
0,cart,vehicle,vehicle,1,0.005,0.235,-0.003,-0.002,-0.005,0.232,0.003,0.078,0.014,0.090,0.036,0.007,0.027,0.200,0.300,0.117,-0.004,0.497,0.096
0,banner,UNKNOWN,UNKNOWN,1,0.021,0.046,0.068,0.013,-0.001,0.039,0.041,0.073,0.041,0.025,0.047,0.091,0.006,0.117,0.078,0.172,0.017,0.074,0.060
0,shield,weapon,tool,0,0.009,0.189,0.010,-0.001,-0.004,0.222,0.007,0.228,0.026,0.103,0.019,0.012,0.038,0.338,0.167,0.293,-0.002,0.174,0.300
0,ship,vehicle,vehicle,1,0.032,0.139,-0.006,0.003,-0.003,0.075,0.028,0.021,0.071,0.057,0.036,0.043,0.044,0.026,0.075,0.031,0.001,0.405,0.019
0,screwdriver,tool,tool,1,-0.007,0.021,0.023,-0.000,-0.007,0.066,-0.002,0.154,-0.008,0.023,0.007,0.019,0.003,0.515,0.079,0.111,-0.001,0.050,0.152
0,broccoli,vegetable,vegetable,1,0.004,-0.010,-0.009,0.048,0.115,0.018,0.095,-0.001,-0.001,-0.005,0.316,0.254,-0.006,0.008,-0.009,0.067,0.771,0.010,0.016
0,dishwasher,kitchen,kitchen,1,-0.002,0.017,0.013,0.012,-0.007,0.145,-0.009,0.430,-0.009,0.042,-0.007,-0.008,0.026,0.088,0.026,0.090,-0.007,0.042,0.056
0,screws,tool,tool,1,0.006,0.116,0.017,0.018,0.026,0.104,0.063,0.153,0.014,0.044,-0.003,0.012,0.024,0.323,0.107,0.218,0.010,0.081,0.120
0,rhubarb,fruit,vegetable,0,0.009,-0.010,0.025,0.097,0.301,0.005,0.172,-0.003,0.014,-0.002,0.283,0.167,-0.006,0.047,0.023,0.071,0.616,0.030,0.028
0,slingshot,weapon,weapon,1,-0.006,0.082,-0.011,0.002,-0.007,0.109,-0.009,0.004,-0.000,0.034,0.013,0.037,0.004,0.060,0.159,0.029,-0.008,0.048,0.448
0,dagger,weapon,weapon,1,0.010,0.089,-0.005,0.025,0.032,0.048,0.075,0.134,0.023,0.015,-0.001,0.036,0.015,0.216,0.075,0.119,0.014,0.042,0.577
0,pigeon,bird,bird,1,0.800,-0.011,-0.010,0.009,-0.007,-0.013,0.232,-0.010,0.165,-0.006,-0.007,0.063,-0.007,-0.011,-0.010,-0.011,-0.007,0.053,-0.003
0,buzzard,bird,bird,1,0.774,0.039,0.005,-0.001,-0.001,0.012,0.180,0.004,0.114,0.046,0.009,0.100,0.004,-0.002,-0.005,0.003,0.018,0.074,0.020
0,fawn,mammal,mammal,1,0.111,0.061,0.011,0.102,0.063,0.080,0.236,-0.006,0.468,-0.001,0.069,0.246,0.005,0.004,0.029,0.086,0.069,0.021,0.000
0,skis,UNKNOWN,toy,0,-0.006,0.062,0.127,0.013,-0.001,0.087,0.020,0.005,0.000,0.034,0.056,0.085,0.003,0.147,0.161,0.050,0.019,0.085,0.095
0,perch,fish,fish,1,0.098,0.065,-0.009,0.805,0.100,-0.005,0.314,-0.004,0.251,-0.002,0.096,0.335,0.007,0.002,0.020,0.106,0.141,0.003,0.002
0,razor,tool,weapon,0,-0.005,0.035,0.002,0.005,-0.005,0.092,-0.007,0.173,-0.007,0.036,-0.005,-0.006,0.015,0.174,0.055,0.139,-0.006,0.049,0.205
0,earmuffs,clothing,clothing,1,-0.005,-0.010,0.193,-0.005,0.038,0.063,0.004,0.036,0.028,-0.005,-0.006,-0.008,-0.006,0.028,0.089,0.057,0.016,-0.005,0.014
0,sparrow,bird,bird,1,0.864,0.096,-0.008,0.074,0.046,-0.001,0.318,-0.001,0.217,-0.000,0.001,0.113,0.014,0.009,0.033,0.038,0.020,0.054,0.012
0,ox,mammal,mammal,1,0.097,0.105,0.000,0.038,0.006,0.068,0.104,0.019,0.730,0.046,0.081,0.249,0.019,0.007,0.010,0.064,0.014,0.122,0.007
0,kettle,kitchen,kitchen,1,-0.007,0.022,-0.004,0.015,-0.008,0.145,-0.010,0.384,-0.010,0.034,-0.008,-0.009,0.018,0.191,0.062,0.130,-0.008,0.043,0.079
0,barn,building,furniture,0,0.014,0.315,-0.003,0.004,0.035,0.322,0.047,0.077,0.038,0.081,0.053,0.019,0.319,0.090,0.128,0.112,0.014,0.119,0.046
0,machete,weapon,weapon,1,-0.005,0.049,0.062,0.012,-0.002,0.100,0.011,0.221,0.004,0.047,0.025,0.084,0.013,0.361,0.125,0.216,0.011,0.097,0.501
0,limousine,vehicle,vehicle,1,0.050,0.027,0.123,0.015,0.007,0.034,0.094,0.015,0.093,0.072,0.077,0.103,-0.000,0.105,0.056,0.127,0.071,0.182,0.094
0,fork,kitchen,kitchen,1,-0.006,0.023,-0.000,-0.005,-0.007,0.065,-0.008,0.266,-0.008,0.021,-0.006,-0.008,0.004,0.194,0.073,0.149,-0.007,0.040,0.114
0,leotards,clothing,clothing,1,0.001,-0.011,0.372,-0.005,-0.007,0.015,0.017,0.001,-0.008,-0.006,-0.006,-0.008,-0.007,0.023,0.081,0.007,-0.007,-0.003,-0.004
0,bench,furniture,furniture,1,-0.004,0.232,0.094,0.007,-0.000,0.460,0.027,0.102,0.026,0.114,0.090,0.061,0.030,0.305,0.280,0.205,0.010,0.117,0.163
0,catapult,weapon,weapon,1,0.013,0.190,-0.006,-0.000,-0.003,0.184,0.011,0.021,0.030,0.075,0.040,0.018,0.022,0.090,0.148,0.054,-0.002,0.175,0.217
0,lion,mammal,mammal,1,0.077,0.099,-0.008,0.027,-0.004,0.013,0.058,0.017,0.469,0.040,0.028,0.182,0.017,-0.006,-0.002,0.017,0.001,0.121,0.037
0,seagull,bird,bird,1,0.705,-0.004,-0.006,0.010,-0.004,0.006,0.172,0.007,0.076,0.023,0.029,0.023,-0.007,-0.012,-0.011,0.052,0.029,0.048,-0.005
0,bedroom,room,building,0,0.004,0.087,-0.008,0.011,0.016,0.040,0.047,-0.005,0.008,-0.002,-0.002,0.007,0.050,-0.001,0.009,0.014,0.005,-0.004,-0.001
0,pineapple,fruit,fruit,1,0.007,-0.012,-0.011,-0.005,0.698,-0.014,-0.003,-0.002,-0.007,-0.006,0.061,-0.009,-0.007,-0.006,-0.011,0.003,0.101,0.014,-0.009
0,turkey,bird,bird,1,0.495,0.051,-0.009,0.051,0.024,0.002,0.095,0.004,0.175,0.020,0.041,0.091,0.006,-0.010,-0.005,0.024,0.034,0.068,-0.001
0,wasp,invertebrate,invertebrate,1,0.262,0.065,0.000,0.025,0.077,0.004,0.573,-0.002,0.064,0.022,-0.002,0.038,0.007,0.016,0.020,0.043,0.046,0.081,0.066
0,chisel,tool,tool,1,-0.005,0.061,0.005,-0.004,-0.006,0.116,-0.008,0.223,-0.007,0.051,-0.006,-0.007,0.017,0.539,0.106,0.210,-0.006,0.088,0.212
0,nectarine,fruit,fruit,1,0.004,0.026,-0.006,0.024,0.732,0.029,0.042,0.059,0.007,-0.004,0.010,0.003,-0.000,0.023,0.106,0.119,0.149,-0.002,0.003
0,eggplant,vegetable,vegetable,1,0.018,-0.009,-0.008,0.163,0.135,-0.010,0.139,-0.008,0.018,-0.004,0.101,0.008,-0.005,-0.009,-0.008,0.080,0.587,-0.008,-0.007
0,dove,bird,bird,1,0.779,0.002,-0.002,0.008,-0.001,0.016,0.183,0.016,0.066,0.034,0.043,0.005,-0.006,-0.010,-0.008,0.074,0.044,0.057,-0.003
0,tie,clothing,clothing,1,-0.005,-0.012,0.335,0.002,-0.005,0.010,0.015,0.009,-0.006,-0.002,0.012,0.030,-0.007,0.062,0.061,0.048,0.003,0.005,0.031
0,harpsichord,musical_instrument,musical_instrument,1,0.011,0.112,0.002,-0.000,-0.003,0.103,0.009,0.013,0.026,0.810,0.025,0.015,0.014,0.042,0.110,0.029,-0.001,0.065,0.024
0,rat,mammal,mammal,1,0.089,0.034,-0.004,0.043,0.015,0.036,0.133,-0.004,0.402,0.003,0.005,0.247,-0.000,-0.004,0.006,0.023,0.012,-0.000,-0.002
0,pie,UNKNOWN,UNKNOWN,1,0.014,-0.011,-0.004,0.149,0.166,0.061,0.141,0.076,0.013,-0.006,0.108,0.004,-0.007,0.028,0.127,0.266,0.207,-0.007,0.000
0,tomato,fruit,fruit,1,0.004,-0.011,0.003,0.062,0.615,0.050,0.149,0.075,0.008,-0.006,0.126,0.094,-0.007,0.053,0.140,0.150,0.477,0.029,0.009
0,sardine,fish,fish,1,0.041,0.126,-0.001,0.655,0.107,0.016,0.284,0.003,0.084,0.002,0.102,0.148,0.020,0.016,0.046,0.144,0.138,0.005,0.012
0,owl,bird,bird,1,0.601,-0.011,-0.007,0.006,-0.002,-0.013,0.182,-0.010,0.183,-0.004,0.019,0.059,-0.007,-0.007,-0.004,0.007,-0.000,0.030,-0.005
0,bayonet,weapon,weapon,1,-0.005,-0.009,0.069,0.020,-0.001,-0.007,0.017,0.013,0.011,0.003,0.034,0.129,-0.005,0.101,0.039,0.040,0.016,0.024,0.401
0,sandals,clothing,clothing,1,-0.007,-0.012,0.129,-0.005,-0.004,0.028,-0.003,0.018,0.006,-0.005,0.013,-0.001,-0.007,0.012,0.040,0.071,-0.002,-0.007,0.017
0,jar,kitchen,kitchen,1,-0.005,0.001,-0.006,-0.004,-0.006,0.052,-0.007,0.182,-0.007,-0.005,-0.006,-0.007,-0.006,0.024,0.044,0.120,-0.006,-0.007,-0.004
0,flute,musical_instrument,musical_instrument,1,0.003,0.138,0.063,0.021,0.019,0.142,0.056,0.135,0.012,0.719,0.034,0.054,0.023,0.240,0.148,0.196,0.018,0.082,0.130
0,clock,furniture,UNKNOWN,0,-0.007,-0.012,-0.008,0.007,0.038,0.042,-0.009,0.079,-0.009,0.002,-0.007,-0.009,0.001,0.023,0.062,0.084,0.016,-0.007,-0.005
0,projector,UNKNOWN,kitchen,0,-0.004,-0.008,-0.007,-0.003,-0.005,-0.009,-0.006,0.014,-0.006,-0.004,-0.005,-0.006,-0.005,-0.003,-0.007,-0.012,-0.005,-0.007,-0.006
0,stove,kitchen,kitchen,1,-0.006,0.005,0.013,0.014,-0.007,0.141,-0.008,0.502,-0.008,0.019,-0.006,-0.008,0.012,0.054,0.013,0.048,0.000,0.014,0.024
0,peacock,bird,bird,1,0.743,0.022,0.050,0.040,0.001,0.011,0.088,0.002,0.224,0.008,0.004,0.124,0.000,0.012,0.056,0.011,-0.005,0.038,-0.002
0,building,building,building,1,0.017,0.377,-0.004,-0.001,-0.005,0.204,0.014,0.092,0.040,0.077,0.104,0.023,0.171,0.131,0.104,0.104,-0.002,0.155,0.068
0,whale,mammal,mammal,1,0.125,0.143,-0.003,0.219,0.000,0.027,0.149,0.028,0.447,0.059,0.043,0.274,0.028,-0.004,0.004,0.032,0.007,0.162,0.012
0,scissors,tool,weapon,0,-0.005,0.044,0.003,0.001,-0.006,0.090,-0.007,0.213,-0.001,0.037,-0.005,0.023,0.012,0.297,0.090,0.200,-0.006,0.071,0.305
0,turtle,reptile,reptile,1,0.117,0.027,-0.004,0.311,0.058,0.063,0.315,-0.004,0.303,-0.005,0.164,0.587,-0.000,0.015,0.015,0.028,0.130,0.009,0.015
0,trombone,musical_instrument,musical_instrument,1,0.023,0.044,0.039,0.011,-0.002,0.009,0.024,0.018,0.034,0.727,0.034,0.065,0.005,0.058,0.023,0.046,0.010,0.106,0.070
1,frog,reptile,reptile,1,0.073,-0.011,0.000,0.203,0.078,0.025,0.171,-0.011,0.236,-0.006,0.144,0.534,-0.008,0.003,-0.009,0.018,0.248,0.007,0.011
1,mouse,mammal,mammal,1,0.111,0.137,0.011,0.100,0.059,0.010,0.208,0.007,0.427,0.013,0.016,0.236,0.006,0.024,0.064,0.105,0.033,0.012,0.029
1,strawberry,fruit,fruit,1,0.016,0.054,0.014,0.116,0.719,0.006,0.168,-0.005,0.026,-0.002,0.038,0.010,-0.004,0.018,0.037,0.064,0.196,0.022,0.002
1,desk,furniture,furniture,1,0.006,0.281,0.016,-0.006,-0.007,0.456,0.046,0.124,0.099,0.108,0.032,0.050,0.042,0.228,0.123,0.150,-0.007,0.106,0.131
1,racquet,toy,musical_instrument,0,-0.006,0.095,0.012,-0.005,0.025,0.107,-0.008,0.144,-0.008,0.185,0.006,-0.008,0.013,0.163,0.109,0.093,0.008,0.046,0.094
1,raccoon,mammal,mammal,1,0.133,0.052,0.029,0.072,0.021,0.006,0.217,0.004,0.533,0.049,0.016,0.243,0.013,0.009,0.021,0.066,0.050,0.017,0.019
1,beehive,UNKNOWN,weapon,0,0.002,-0.007,-0.008,0.002,0.012,-0.009,0.008,-0.007,0.001,-0.004,0.024,0.034,-0.006,0.005,-0.006,-0.007,0.001,0.015,0.091
1,microwave,kitchen,kitchen,1,-0.006,-0.000,0.013,0.005,-0.007,0.049,-0.002,0.341,0.019,0.000,-0.008,-0.009,0.046,-0.002,-0.002,-0.004,0.001,0.049,0.008
1,umbrella,tool,tool,1,0.014,0.093,0.119,-0.002,0.040,0.101,0.013,0.278,0.040,0.049,0.008,0.010,0.031,0.301,0.220,0.194,0.017,0.105,0.194
1,sweater,clothing,clothing,1,-0.003,-0.002,0.595,-0.005,-0.006,0.014,-0.003,0.004,-0.008,-0.005,-0.007,-0.008,-0.007,0.011,0.064,-0.008,-0.006,-0.007,-0.005
1,parka,clothing,clothing,1,0.018,0.069,0.237,0.000,-0.002,0.010,0.015,0.002,0.057,0.021,0.015,0.018,0.009,-0.007,0.000,0.006,0.000,0.071,0.002
1,pot,furniture,kitchen,0,-0.005,0.066,0.058,-0.004,0.034,0.119,-0.007,0.635,-0.007,0.051,-0.006,-0.007,0.039,0.359,0.151,0.206,0.020,0.073,0.211
1,tuba,musical_instrument,musical_instrument,1,0.040,0.117,0.005,0.004,-0.001,0.057,0.030,0.083,0.101,0.682,0.030,0.034,0.032,0.085,0.040,0.141,0.003,0.180,0.093
1,guppy,fish,fish,1,0.041,0.138,0.009,0.786,0.060,0.008,0.267,0.006,0.127,0.007,0.006,0.264,0.010,0.030,0.068,0.067,0.026,0.009,0.033
1,violin,musical_instrument,musical_instrument,1,-0.004,0.134,0.002,-0.005,-0.006,0.130,-0.001,0.004,0.008,0.612,0.035,-0.002,0.007,0.056,0.045,0.037,-0.004,0.036,0.029
1,unicycle,vehicle,vehicle,1,-0.005,-0.008,-0.009,-0.004,-0.005,0.004,-0.007,-0.008,0.000,0.002,-0.006,-0.007,0.009,0.013,0.036,-0.014,-0.005,0.076,-0.007
1,door,furniture,tool,0,-0.006,0.399,0.018,-0.005,-0.006,0.370,-0.008,0.255,-0.009,0.139,0.038,-0.008,0.064,0.404,0.171,0.218,-0.007,0.150,0.236
1,plate,kitchen,kitchen,1,0.004,-0.010,0.026,-0.006,0.144,0.152,-0.008,0.358,0.002,0.025,0.004,-0.009,-0.009,0.087,0.281,0.240,0.068,0.007,0.008
1,eagle,bird,bird,1,0.754,0.036,-0.013,0.009,-0.005,0.002,0.148,-0.003,0.096,0.013,0.008,0.041,0.003,-0.011,-0.004,-0.003,-0.003,0.073,0.000
1,raisin,fruit,fruit,1,0.055,0.139,0.021,0.113,0.488,0.004,0.281,0.003,0.105,0.027,0.079,0.051,0.015,0.038,0.067,0.140,0.109,0.019,0.038
1,harpoon,weapon,weapon,1,-0.006,0.072,0.099,0.007,-0.004,0.072,0.016,0.207,-0.002,0.060,0.021,0.062,0.039,0.387,0.091,0.222,0.022,0.089,0.543
1,cage,UNKNOWN,tool,0,0.007,0.185,0.041,0.019,0.019,0.100,0.061,0.295,0.011,0.074,-0.003,0.009,0.068,0.348,0.127,0.265,0.005,0.097,0.207
1,bow_(weapon),weapon,weapon,1,-0.005,0.181,0.022,0.004,-0.005,0.187,0.007,0.044,-0.002,0.068,0.038,0.046,0.011,0.158,0.097,0.090,0.007,0.075,0.342
1,deer,mammal,mammal,1,0.072,-0.012,0.001,0.088,0.007,0.054,0.123,-0.012,0.629,-0.007,0.029,0.224,-0.010,-0.010,-0.003,0.019,0.023,0.042,0.003
1,card_(greeting),UNKNOWN,UNKNOWN,1,0.002,-0.010,-0.008,-0.005,-0.006,-0.008,-0.005,0.019,-0.009,-0.005,0.009,-0.008,-0.008,-0.001,0.022,0.111,-0.007,-0.010,-0.009
1,cannon,weapon,weapon,1,0.034,0.066,0.014,-0.003,-0.005,0.044,0.067,0.075,0.062,0.080,0.007,0.009,0.027,0.119,0.042,0.119,0.019,0.219,0.371
1,tank_(container),UNKNOWN,kitchen,0,0.019,0.166,0.036,0.000,-0.002,0.197,0.016,0.356,0.060,0.068,0.016,0.019,0.140,0.308,0.131,0.257,-0.000,0.146,0.132
1,chipmunk,mammal,mammal,1,0.097,0.135,0.025,0.088,0.058,0.013,0.227,0.010,0.514,0.016,0.056,0.204,0.007,0.030,0.069,0.124,0.038,0.052,0.039
1,rocker,furniture,furniture,1,-0.004,0.284,0.016,-0.003,-0.004,0.354,-0.006,0.020,-0.006,0.096,0.042,-0.005,0.023,0.122,0.101,0.070,-0.004,0.092,0.070
1,hammer,tool,tool,1,-0.004,0.079,0.007,-0.005,-0.007,0.084,-0.009,0.149,-0.009,0.047,0.001,-0.001,0.017,0.435,0.051,0.103,-0.007,0.058,0.178
1,board_(black),furniture,vegetable,0,0.047,0.019,0.017,-0.003,0.078,0.003,0.175,-0.004,0.069,0.064,0.151,0.229,0.021,0.012,-0.004,0.056,0.290,0.058,0.034
